17,88,35,0,30,21,65,100,28,84,84,0
34,100,64,0,5,3,51,85,10,56,98,0
25,86,41,0,7,24,57,87,13,57,84,5
32,100,60,0,0,37,60,90,15,55,98,5
30,100,62,0,0,13,59,75,17,41,100,0
33,99,49,0,8,50,73,57,22,41,100,5
20,100,39,0,50,33,60,99,18,93,79,6
54,100,89,10,13,0,31,62,0,35,100,14
35,100,76,0,5,7,25,88,0,44,100,0
29,100,59,0,8,12,58,69,11,47,100,0
58,74,69,13,13,26,50,25,0,20,100,0
30,100,62,0,3,16,57,77,12,45,100,0
45,95,73,0,0,45,55,53,4,30,100,23
22,100,36,0,17,68,71,83,27,67,84,22
65,98,99,20,0,20,17,60,0,23,100,15
17,97,33,0,43,41,70,91,26,88,76,11
52,100,89,14,0,22,24,78,0,34,100,16
22,100,51,0,34,15,56,98,12,73,88,0
34,100,55,0,4,42,64,65,16,29,100,3
41,100,77,1,6,26,32,65,0,36,100,0
0,66,14,7,62,60,81,86,44,100,62,19
42,100,80,5,0,26,37,76,0,38,100,13
22,90,30,0,11,53,69,83,29,68,78,15
18,96,18,0,13,81,84,69,41,61,82,22
21,96,31,0,16,59,74,86,32,69,84,12
58,100,92,13,0,17,27,62,0,11,100,0
40,100,65,0,0,18,63,57,11,31,100,6
0,63,0,21,69,93,98,100,62,99,47,40
54,96,73,12,11,20,43,58,0,43,100,0
65,97,93,18,0,5,20,57,0,20,100,8
20,100,24,0,29,66,78,92,35,79,74,24
19,100,52,0,6,31,84,94,37,60,100,0
11,87,41,0,11,35,71,100,26,63,93,9
26,98,51,0,18,17,49,100,7,67,91,0
6,85,29,0,24,25,78,96,34,77,81,9
0,69,17,8,41,49,81,94,44,85,71,20
10,77,3,0,51,52,70,93,35,98,66,16
36,100,64,0,0,25,52,71,7,40,100,0
65,95,83,22,15,29,15,50,0,24,100,0
8,81,31,0,29,32,69,100,30,76,82,12
0,73,15,1,45,32,91,100,44,85,62,14
46,100,84,5,0,17,40,71,0,35,100,20
1,78,30,0,30,40,76,100,33,75,82,12
47,99,76,0,10,22,50,52,3,34,100,0
10,75,36,0,21,30,68,63,25,66,81,3
27,85,65,0,0,38,61,79,20,48,100,20
66,92,96,24,0,15,32,52,0,16,100,20
1,84,17,0,36,68,84,100,42,88,74,20
34,100,62,0,6,26,54,65,2,40,100,0
15,89,39,0,20,25,68,100,27,73,87,8
22,94,53,0,8,17,65,80,23,56,100,0
24,99,41,0,40,18,56,100,13,84,79,0
32,100,68,0,12,23,42,90,4,62,100,0
28,100,48,0,6,15,55,98,15,63,92,0
27,100,59,0,24,20,58,76,15,64,98,0
48,100,86,0,0,41,50,76,4,35,100,25
55,86,70,12,10,10,46,43,0,37,100,0
0,91,23,3,32,60,97,89,49,82,75,18
29,100,58,0,0,35,50,84,8,52,100,6
16,85,42,0,30,23,60,100,21,74,84,0
26,100,49,0,5,39,61,88,18,61,96,4
40,100,76,3,7,6,37,73,0,51,100,0
68,88,81,23,0,16,28,45,0,18,100,0
35,100,66,0,0,38,47,83,2,45,100,11
45,100,88,0,0,25,43,87,1,39,100,30
30,100,61,0,29,21,48,83,7,67,94,0
57,100,94,0,0,16,30,43,0,20,100,11
21,95,57,0,15,30,62,100,20,63,100,0
29,100,64,0,0,23,59,90,19,52,100,1
32,100,70,0,5,24,46,90,8,51,100,0
18,84,40,0,3,40,67,67,28,58,94,5
17,89,29,0,42,44,65,86,25,87,72,14
27,100,46,0,0,50,65,84,23,54,97,15
32,100,63,0,7,19,52,80,10,56,99,0
9,80,13,0,44,56,76,84,37,94,66,19
57,79,74,12,2,23,47,33,0,20,100,0
66,100,93,19,0,42,27,59,0,19,100,16
54,100,89,6,0,26,45,57,0,21,100,18
6,85,30,0,28,33,78,96,36,80,82,0
28,100,60,0,18,3,47,92,2,62,98,0
69,100,85,27,0,28,25,71,0,30,100,25
54,100,77,9,8,20,44,53,0,26,100,0
34,100,70,1,20,4,27,83,0,55,100,0
24,98,47,0,0,47,62,100,20,59,100,18
7,89,13,0,33,75,84,85,42,84,69,26
24,100,44,0,21,40,74,70,20,60,88,0
0,82,14,4,46,67,90,99,47,91,69,19
63,93,96,21,0,18,22,55,0,22,100,9
67,73,87,20,0,18,43,24,0,10,100,11
72,91,95,28,0,17,20,52,0,0,100,6
23,99,49,0,0,34,70,100,25,56,100,3
51,100,78,12,8,20,29,66,0,37,100,0
11,100,24,0,17,42,88,97,42,75,83,19
34,100,52,0,6,33,55,77,12,56,90,0
57,95,65,17,10,27,42,58,0,45,96,0
24,95,60,0,19,10,60,73,18,58,100,0
53,100,70,14,19,29,41,62,0,49,100,0
40,100,68,0,12,29,57,57,10,37,100,0
28,100,52,0,20,15,57,87,17,70,95,0
36,100,68,1,7,25,39,90,0,58,98,0
0,78,7,2,63,62,91,100,49,100,55,25
0,65,5,14,79,78,85,100,50,100,59,21
3,78,23,0,54,56,77,100,35,95,70,15
35,100,58,3,23,23,48,73,0,59,93,0
17,95,47,0,27,26,61,100,16,71,91,0
0,60,12,9,79,52,74,93,41,98,66,12
30,100,51,0,18,10,54,88,11,66,90,0
63,98,81,20,0,14,25,65,0,30,100,5
11,86,43,0,39,24,61,100,16,78,82,0
0,63,0,27,92,98,100,90,72,100,37,53
62,88,83,23,11,20,20,53,0,40,100,0
0,70,0,10,73,79,90,100,53,100,46,30
0,63,9,15,76,79,86,99,53,100,53,27
36,100,50,0,19,54,64,60,18,54,93,17
29,89,63,0,0,44,63,74,22,47,100,20
0,73,0,10,68,75,92,99,55,100,46,31
42,95,62,0,4,33,54,49,5,32,100,2
61,100,79,25,0,21,25,80,0,40,100,9
30,100,62,0,0,19,64,92,24,55,100,2
0,52,3,27,88,77,100,90,67,100,42,27
20,99,22,0,31,73,85,76,39,78,70,24
35,100,68,0,13,16,43,75,1,50,100,0
4,73,19,0,69,57,71,100,34,100,64,18
16,93,38,0,51,27,60,100,20,92,81,1
4,88,23,0,40,62,80,100,38,84,71,22
49,100,77,14,6,21,28,70,0,40,100,0
16,93,41,0,25,25,63,89,21,74,87,1
12,83,24,0,36,59,69,100,33,85,78,14
0,65,12,14,92,70,84,100,49,100,62,16
35,90,60,0,0,31,56,60,3,42,100,2
20,98,40,0,37,31,62,100,17,80,78,0
53,100,77,10,0,24,39,63,0,33,100,2
44,100,60,12,13,27,35,80,0,57,90,0
29,100,50,0,35,19,47,75,4,68,90,0
0,52,0,24,86,70,100,92,64,100,40,26
35,100,51,0,14,35,45,74,0,56,91,0
62,100,78,27,0,9,14,84,0,43,100,6
13,92,23,0,0,46,86,88,42,62,82,28
31,87,50,0,22,41,64,44,13,50,95,3
0,47,0,35,89,93,100,79,83,100,28,52
0,68,4,8,67,67,89,97,51,100,49,25
22,98,56,0,15,32,70,77,24,55,100,0
44,100,69,10,13,15,34,86,0,58,98,0
44,100,61,9,14,24,42,70,0,54,95,0
3,75,2,0,61,35,80,100,41,100,55,23
32,100,68,0,21,18,42,76,2,54,100,0
31,99,60,0,0,22,55,83,10,51,100,1
18,97,52,0,10,35,67,89,19,60,100,0
14,93,36,0,32,45,67,100,26,79,82,9
66,88,91,17,0,32,41,42,0,15,100,21
0,59,6,22,89,78,92,95,58,100,53,20
20,99,32,0,39,46,71,98,28,87,76,10
9,85,41,0,23,35,66,89,21,69,87,2
43,100,84,0,0,34,51,70,9,35,100,16
34,100,68,0,0,12,47,90,8,54,100,4
38,100,69,0,0,20,52,69,7,36,100,1
0,60,12,17,79,62,91,95,54,100,55,14
25,75,50,0,13,26,60,48,16,52,93,0
43,100,71,3,5,14,42,69,0,41,100,0
45,100,68,4,0,44,49,75,0,47,100,23
16,100,45,0,24,34,72,91,22,69,90,0
25,100,58,0,20,26,58,87,16,65,99,0
31,100,67,0,5,13,53,86,13,51,100,0
81,83,87,28,0,35,28,48,0,30,100,24
18,98,29,0,23,46,76,96,32,75,77,18
12,100,25,0,27,50,84,97,39,83,78,22
40,100,52,10,29,19,41,82,0,67,84,0
33,100,61,0,16,31,57,72,14,47,100,0
35,100,68,0,0,23,56,78,13,45,100,5
11,85,15,0,14,61,76,91,38,73,75,23
0,63,12,11,77,67,81,99,46,94,64,22
11,86,30,0,46,44,71,100,30,88,74,11
24,100,57,0,29,15,58,83,17,70,96,0
7,81,21,0,33,62,74,100,35,83,77,16
20,94,36,0,29,29,63,100,21,76,79,8
27,100,49,0,5,48,63,82,15,55,94,9
32,100,55,0,15,28,55,78,8,59,93,0
12,92,34,0,41,35,70,100,25,84,77,6
70,90,85,29,0,11,10,58,0,30,100,13
78,88,92,31,0,19,8,51,0,27,100,22
62,97,86,18,0,19,39,60,0,26,100,20
0,56,8,31,88,71,100,96,72,100,42,34
50,84,83,0,8,24,48,34,2,28,100,0
16,95,35,0,39,40,66,99,22,83,78,11
0,56,0,28,88,97,100,88,72,100,36,57
35,100,73,0,0,14,48,84,10,43,100,0
64,99,85,19,0,19,25,66,0,29,100,10
29,100,47,0,24,34,44,91,3,74,86,0
36,100,68,0,0,31,43,80,1,48,100,1
0,60,9,12,70,67,92,90,56,100,49,26
12,86,15,0,62,67,70,100,35,100,63,26
61,100,84,15,0,14,33,60,0,26,100,7
44,100,66,10,9,24,38,78,0,55,96,0
30,100,61,0,4,26,49,83,5,52,100,0
51,100,77,12,0,22,37,78,0,37,100,15
47,100,71,11,7,11,40,67,0,42,100,0
0,64,19,6,79,45,74,98,39,100,69,4
25,96,40,0,1,22,68,88,28,65,89,0
10,83,14,0,58,58,75,96,36,100,61,19
42,100,72,0,0,34,49,75,2,42,100,8
0,57,10,19,86,64,93,94,56,100,51,15
39,100,74,4,23,12,37,71,0,61,98,0
0,60,2,25,79,74,100,98,65,100,44,30
27,100,41,0,35,11,57,97,19,87,84,1
16,96,33,0,48,52,63,100,21,88,73,15
44,100,75,10,0,13,33,82,0,43,100,1
14,96,26,0,36,61,75,100,32,84,73,20
18,87,26,0,49,53,64,100,29,98,76,14
0,59,3,24,87,78,100,97,64,100,46,26
10,92,32,0,21,38,83,90,35,70,81,7
32,97,60,0,0,10,58,74,17,46,100,0
53,100,73,19,14,2,18,83,0,54,100,0
38,100,66,0,0,42,59,75,12,49,100,10
5,86,19,0,57,68,80,93,40,100,70,23
29,95,31,0,24,45,66,74,26,72,75,10
57,96,78,11,0,20,37,62,0,33,100,10
44,97,62,0,10,58,60,49,10,33,100,11
41,100,66,1,0,27,49,68,0,39,100,7
31,99,58,0,17,23,56,67,9,55,98,0
6,92,32,0,29,58,81,94,34,77,81,15
36,100,61,0,5,23,52,77,4,50,100,0
41,100,70,8,0,32,36,88,0,53,100,21
73,86,83,27,0,19,18,47,0,24,100,14
12,86,27,0,51,47,68,100,30,94,74,16
49,84,70,0,13,38,55,30,1,23,100,0
52,100,82,7,0,27,45,62,0,32,100,15
46,100,67,8,14,3,45,67,0,48,100,0
4,78,18,0,35,58,78,83,37,83,70,17
36,100,72,0,5,11,48,69,6,39,100,0
22,99,33,0,32,56,67,100,27,82,84,18
50,89,69,4,11,33,51,39,0,28,100,0
35,100,56,0,28,49,61,60,16,51,97,8
41,100,74,10,16,12,28,84,0,56,100,0
57,98,77,17,28,19,39,56,0,33,100,0
52,82,71,5,6,40,51,32,0,18,100,0
14,100,32,0,25,26,82,99,37,71,91,14
37,100,77,0,7,16,41,71,5,43,100,0
40,100,72,0,0,32,55,67,9,37,100,11
20,92,45,0,21,27,66,90,28,76,100,0
12,100,22,0,26,61,90,94,43,78,73,21
29,100,53,0,9,27,65,83,24,62,94,0
9,98,27,0,11,16,90,100,42,69,85,10
52,100,76,3,0,16,50,51,0,21,100,0
58,74,79,13,12,24,45,28,0,16,100,0
11,85,37,0,23,31,69,85,27,71,87,0
52,100,71,18,15,15,19,85,0,54,100,0
24,100,41,0,23,39,68,80,20,67,84,4
28,100,54,0,12,26,58,86,17,63,96,0
8,85,11,0,46,77,79,95,40,98,64,30
43,100,61,9,28,40,38,65,0,59,95,1
46,95,51,0,14,40,65,44,9,38,94,2
13,100,26,0,5,42,86,93,40,65,86,27
69,65,87,22,9,22,35,19,0,18,100,0
36,100,66,0,39,30,47,60,5,56,100,0
38,100,63,0,0,20,47,70,0,45,100,1
23,99,35,0,31,31,70,93,29,85,82,1
43,100,61,12,21,4,35,83,0,61,93,0
12,93,41,0,33,30,65,99,20,77,85,0
31,100,63,0,16,20,52,84,14,64,97,0
18,92,23,0,21,52,79,85,35,72,72,18
46,100,72,3,0,43,49,66,0,30,100,15
0,60,11,17,85,65,88,96,52,100,58,18
0,53,0,27,91,91,93,89,62,100,39,28
0,54,0,27,84,84,100,94,68,100,41,39
23,100,33,0,41,41,65,96,23,88,77,11
30,100,50,0,23,50,61,64,15,59,95,8
33,90,63,0,0,38,59,72,13,48,100,15
60,94,77,17,3,11,34,51,0,24,100,0
21,100,29,0,3,45,78,91,35,63,83,23
41,100,70,6,4,18,38,74,0,39,100,0
29,100,64,0,4,19,51,87,7,50,100,0
9,85,25,0,55,47,73,100,34,97,71,17
9,87,27,0,5,34,85,89,38,60,82,17
0,56,0,30,75,80,100,88,73,100,34,57
10,90,43,0,32,25,63,97,17,74,86,0
31,100,48,0,18,41,63,62,11,51,92,6
45,100,67,8,21,0,43,68,0,54,100,2
12,95,14,0,54,63,89,93,44,100,62,18
11,100,42,0,9,37,89,91,33,60,92,2
57,92,86,9,0,29,43,46,0,17,100,8
18,97,37,0,37,35,65,100,21,83,79,7
11,97,24,0,34,43,86,97,41,85,75,16
44,100,63,7,0,36,47,73,0,48,100,6
29,100,50,0,15,54,60,72,17,58,95,11
36,100,48,5,12,35,47,86,0,58,86,0
57,100,78,24,17,0,4,78,0,51,100,3
10,80,24,0,55,35,68,94,31,98,73,8
29,100,66,0,12,23,47,78,7,52,100,0
21,100,45,0,9,26,73,88,30,64,97,7
34,100,72,0,0,16,48,83,9,45,100,1
15,99,35,0,27,36,77,100,30,76,81,7
18,94,34,0,16,52,70,86,29,69,82,20
0,61,2,22,88,81,92,97,59,100,47,27
0,67,14,6,56,44,78,78,41,100,66,8
42,100,69,9,14,10,34,87,0,57,100,0
45,100,66,0,13,33,55,51,4,34,100,0
68,88,95,21,0,26,25,48,0,24,100,19
52,100,69,15,4,26,33,84,0,44,100,0
0,62,8,16,84,81,87,100,53,100,61,28
27,100,63,0,17,13,58,89,17,60,100,0
23,100,42,0,1,38,75,94,32,60,93,0
0,36,0,41,91,83,100,74,86,100,20,59
14,86,24,0,12,57,72,82,34,73,81,16
48,100,70,16,7,14,30,87,0,53,100,0
42,100,72,0,0,17,59,56,11,28,100,1
35,100,64,0,0,29,60,83,14,33,100,5
30,100,45,0,11,38,59,88,17,64,87,7
70,95,100,26,0,20,14,64,0,27,94,34
10,100,37,0,6,61,89,97,41,64,94,13
48,100,67,14,28,17,32,71,0,59,97,0
46,92,68,4,13,11,48,50,0,40,100,0
15,94,46,0,29,12,63,100,16,71,88,0
0,55,0,32,85,82,100,97,75,100,34,47
0,66,8,13,73,85,82,100,48,95,64,27
21,99,31,0,6,14,80,100,37,69,86,1
33,100,57,0,30,35,46,66,2,59,95,0
52,100,80,14,16,0,17,83,0,49,100,11
36,100,68,0,11,4,51,68,8,44,100,0
41,100,67,6,21,21,38,65,0,52,100,0
23,100,49,0,42,24,68,72,23,74,86,0
29,100,48,0,16,42,60,71,9,55,91,2
22,98,62,0,25,16,56,82,15,62,100,0
61,91,86,11,0,24,43,42,0,14,100,8
38,99,65,0,7,28,56,63,6,43,100,0
19,96,53,0,32,13,62,97,21,75,94,0
23,100,44,0,19,28,70,89,27,65,98,5
25,100,62,0,21,22,60,86,19,62,100,0
23,100,52,0,16,29,63,87,19,66,96,0
13,86,27,0,38,47,69,98,31,86,77,14
17,95,31,0,37,54,72,100,31,85,79,13
0,75,22,1,62,49,80,92,37,100,67,15
34,99,69,0,0,15,43,100,5,53,100,2
9,88,24,0,40,51,82,88,36,85,70,12
24,93,42,0,0,35,69,78,30,60,92,4
8,88,31,0,49,42,74,95,28,89,74,8
31,100,68,0,17,0,42,93,6,64,100,0
27,100,57,0,8,27,62,85,20,61,100,0
0,45,0,35,94,99,100,88,78,100,30,59
23,100,35,0,44,27,60,91,21,88,77,17
46,100,76,8,0,33,40,69,0,36,100,9
28,100,46,0,21,30,56,100,18,78,87,0
29,100,53,0,25,23,46,83,5,67,89,0
40,100,65,4,21,26,38,74,0,60,93,0
42,100,67,0,16,7,58,55,8,39,100,0
25,99,27,0,18,58,74,85,32,74,76,19
43,96,60,0,15,45,61,48,10,38,100,7
22,98,49,0,10,41,74,91,26,61,93,0
59,100,75,22,0,17,33,71,0,40,100,2
31,100,52,0,9,33,48,83,5,60,92,0
45,100,77,7,0,21,35,76,0,37,100,8
30,100,42,0,19,27,62,81,18,69,83,9
8,89,33,0,44,49,71,95,24,83,73,14
6,77,12,0,44,44,73,90,35,93,68,21
28,97,55,0,17,26,58,68,11,56,97,0
0,64,15,17,86,63,91,100,54,100,59,17
27,95,50,0,2,29,62,80,18,54,96,0
8,81,24,0,49,52,72,89,32,92,69,15
58,85,75,15,0,19,46,40,0,19,100,10
30,100,60,0,11,23,52,92,14,63,96,0
32,100,63,0,3,29,54,81,8,48,100,0
45,100,76,0,0,29,54,64,7,34,100,6
25,100,54,0,5,18,67,86,24,59,100,0
18,91,27,0,34,54,69,93,30,84,72,18
65,100,90,27,0,25,11,75,0,36,100,17
18,93,35,0,33,29,66,96,26,83,81,5
54,76,74,8,25,33,47,26,0,29,100,0
35,100,66,2,2,24,45,78,0,44,100,0
0,51,0,30,86,86,100,89,69,100,32,30
35,100,66,0,9,17,50,69,7,49,100,0
30,100,57,0,39,43,49,69,9,60,98,3
6,77,23,0,46,40,73,95,34,89,74,7
23,100,49,0,47,31,52,73,10,79,87,0
10,84,28,0,61,36,70,86,27,100,68,8
0,48,2,30,88,83,99,86,68,100,33,32
48,100,70,10,0,34,42,73,0,42,100,6
17,93,38,0,36,30,58,100,16,80,80,5
6,91,19,0,44,65,90,100,44,91,67,24
21,97,34,0,26,56,71,83,29,75,79,15
35,100,64,0,7,37,53,69,11,50,100,0
45,100,72,8,16,22,35,75,0,54,100,0
77,79,90,30,0,42,30,40,0,25,100,27
25,86,62,0,0,42,61,67,20,49,100,20
20,93,56,0,42,17,37,100,2,79,90,0
16,91,29,0,33,48,73,79,31,79,78,8
49,100,73,7,0,13,45,70,0,37,100,5
17,89,24,0,49,55,68,100,32,96,77,14
26,95,45,0,13,11,60,82,19,65,89,0
0,62,2,24,85,75,97,100,63,100,45,29
10,96,27,0,14,32,85,99,40,74,88,13
6,92,23,0,47,55,89,91,39,90,69,15
50,100,67,12,0,23,42,70,0,43,100,9
6,85,30,0,49,47,74,100,31,89,75,11
19,100,34,0,25,45,77,100,30,74,79,5
41,100,71,0,0,32,54,77,5,43,100,12
44,100,69,7,3,6,41,71,0,40,100,0
17,89,27,0,24,44,69,91,30,80,79,11
26,100,33,0,37,30,67,89,25,88,74,2
17,98,41,0,21,36,73,94,28,74,89,0
25,98,53,0,19,19,61,87,20,67,93,0
32,100,40,0,28,54,56,73,17,74,79,14
46,100,85,1,0,19,43,58,0,16,100,1
8,85,26,0,47,47,75,100,34,92,74,12
46,100,82,0,3,11,41,58,0,30,100,0
48,100,82,3,0,42,44,63,0,34,100,24
49,100,71,13,24,16,30,65,0,52,100,0
10,91,47,0,30,29,68,97,23,73,90,0
34,100,60,0,0,17,64,78,21,48,100,3
32,100,66,0,5,13,52,78,11,48,100,0
34,100,46,0,15,41,50,76,7,59,82,7
43,100,81,0,0,11,45,67,1,29,100,4
15,93,12,0,38,56,79,93,39,93,66,27
27,97,48,0,10,19,61,81,23,62,97,0
15,2,29,45,100,0,100,6,75,69,15,27
1,0,34,28,100,24,100,1,65,58,0,43
48,0,70,73,100,0,99,0,100,46,32,19
30,2,57,52,100,9,100,0,80,50,17,53
12,6,60,41,100,29,100,0,78,50,25,45
14,8,52,41,100,12,100,0,77,50,13,40
0,1,33,14,100,31,100,1,53,65,0,55
28,1,91,62,100,33,90,0,100,37,51,19
0,4,47,25,100,44,100,7,62,50,5,67
12,6,45,38,100,29,100,0,71,50,11,56
16,1,46,41,100,40,100,0,72,61,0,61
0,10,14,32,100,3,100,11,69,67,0,16
25,1,75,47,94,48,100,0,73,41,41,94
42,0,72,73,100,0,89,4,100,58,53,22
37,0,74,61,100,0,100,1,87,43,45,47
0,1,37,16,100,34,100,5,57,61,0,52
5,16,42,27,100,9,100,0,72,53,0,25
28,0,79,63,100,0,100,2,99,57,59,28
26,5,71,51,100,28,100,16,82,49,33,57
16,7,71,52,100,41,100,0,94,49,42,47
21,0,43,48,100,36,100,20,85,57,0,33
21,1,49,47,100,28,100,4,79,50,11,43
19,13,60,44,100,0,100,0,85,64,31,34
55,8,100,81,79,0,92,0,100,36,85,28
43,6,70,65,100,0,100,0,91,50,38,32
17,4,22,20,100,37,91,0,50,66,0,57
44,11,43,61,100,0,100,0,85,62,9,28
31,2,61,63,100,0,100,0,97,51,40,24
27,0,61,52,100,0,100,1,78,56,46,35
3,5,14,32,100,5,100,7,66,66,0,19
23,0,83,48,72,19,100,1,81,18,47,62
19,18,66,38,91,32,100,0,72,59,7,70
12,6,41,34,100,13,100,0,69,51,0,40
16,10,34,40,100,40,100,0,69,57,0,62
3,6,57,25,100,25,100,0,66,53,9,45
22,1,43,50,100,0,100,0,80,57,24,26
5,0,39,31,100,30,100,4,65,52,0,70
2,2,36,27,100,54,100,0,60,56,0,77
19,24,60,37,100,37,100,0,68,55,10,78
10,3,54,45,100,23,100,0,84,50,28,31
0,10,39,17,100,29,100,3,58,59,0,52
28,2,33,53,100,4,100,0,82,52,5,0
62,18,100,88,64,0,94,0,100,51,94,31
7,0,56,35,100,32,100,6,71,51,21,57
6,10,43,34,100,51,100,0,66,49,8,86
5,4,64,43,100,45,100,0,99,50,25,39
20,1,69,49,100,40,100,0,85,49,34,54
31,5,28,59,100,0,100,0,91,56,7,8
34,0,74,63,100,0,100,1,94,30,49,9
44,2,87,67,100,0,100,0,92,32,55,37
4,9,47,34,100,0,100,0,73,52,14,36
7,15,49,37,100,26,100,0,70,49,18,54
18,8,54,44,100,26,100,0,75,50,24,57
32,19,74,57,99,44,100,0,88,53,33,66
26,0,59,50,100,0,100,4,77,48,29,50
18,2,41,53,100,9,100,0,96,49,7,16
14,0,75,47,100,43,100,1,86,49,43,61
15,1,30,39,100,19,99,0,67,60,0,55
18,0,44,34,100,33,100,22,71,71,0,36
12,10,38,31,100,8,100,0,67,61,0,40
12,0,43,30,100,26,100,32,68,97,0,23
38,1,59,64,100,0,100,0,93,54,41,19
3,9,41,35,100,20,100,0,70,49,11,47
31,0,34,53,100,14,100,0,77,50,0,49
10,15,80,43,100,39,100,3,81,44,45,55
36,7,43,56,100,0,100,0,83,63,12,34
11,19,85,40,93,40,100,3,82,45,44,60
16,3,85,53,100,42,94,3,100,45,48,34
16,20,29,42,100,10,100,0,73,64,0,30
0,21,39,21,100,26,100,21,57,57,0,64
23,0,61,48,100,26,100,3,76,48,33,67
28,17,81,53,97,30,100,0,85,56,38,52
36,0,64,65,100,4,98,6,100,43,31,28
19,6,69,45,100,29,100,12,74,49,38,65
12,3,66,39,100,30,100,0,74,50,31,53
12,1,38,36,100,21,100,0,66,60,0,61
29,0,54,58,100,0,100,2,93,52,25,32
17,2,27,42,100,0,100,0,72,64,2,31
15,0,77,43,100,61,100,4,76,47,47,78
15,14,66,39,100,33,100,0,75,51,24,57
22,4,56,51,100,0,100,0,87,51,25,30
23,3,48,50,100,0,100,0,84,58,16,32
13,0,41,30,100,27,100,34,66,82,0,42
35,10,49,56,100,18,100,0,81,75,0,66
15,5,88,47,100,50,100,3,95,49,48,47
10,1,30,32,100,44,100,0,62,64,0,65
12,3,50,42,100,11,100,3,77,50,24,39
25,0,72,50,100,55,100,2,78,40,40,70
0,23,48,34,100,0,100,11,78,55,19,23
7,18,70,42,100,0,100,3,86,56,40,40
22,3,51,55,100,0,100,9,91,54,29,20
14,5,30,37,100,31,100,0,65,62,0,57
9,0,83,37,100,53,100,2,69,47,52,86
13,5,49,40,100,27,100,0,77,50,9,53
14,0,40,38,100,43,100,0,73,50,0,28
18,9,75,47,100,45,100,2,83,50,39,58
8,17,45,35,100,0,100,0,71,56,14,33
6,3,36,33,100,24,100,0,65,50,0,67
41,1,90,65,92,0,100,0,94,28,55,43
0,9,24,34,100,14,100,3,74,61,0,23
10,14,68,33,100,56,100,0,67,51,28,75
30,0,60,64,100,0,100,6,99,57,38,13
13,5,37,39,100,6,100,0,70,52,3,45
9,0,59,39,100,29,100,2,75,49,30,55
32,7,35,39,100,40,100,0,67,62,0,62
19,2,45,51,100,0,100,10,86,69,26,26
17,1,39,43,100,31,100,0,71,58,0,63
43,2,74,67,83,41,100,0,94,23,37,62
26,4,39,54,100,0,100,0,87,62,15,26
13,5,57,34,100,27,100,0,68,50,16,58
32,5,30,53,100,13,100,0,75,51,0,56
8,3,38,35,100,22,100,8,73,53,0,34
13,2,30,39,100,7,100,0,70,57,0,44
17,20,69,44,100,38,100,0,77,54,31,59
20,10,82,53,94,51,100,1,93,42,45,56
10,14,63,38,100,30,100,0,69,46,34,70
16,17,52,39,100,6,100,0,75,52,6,33
14,0,19,21,100,27,100,12,57,65,0,50
0,11,36,15,100,42,100,0,53,62,0,67
35,8,40,55,100,0,100,0,80,63,1,40
26,4,53,58,100,0,100,0,98,57,26,17
19,16,37,40,100,0,100,0,71,61,1,36
39,0,89,63,100,0,100,4,90,44,60,43
16,7,69,45,100,21,100,0,85,50,32,49
5,1,34,28,100,14,100,0,63,62,0,46
16,10,63,48,100,27,100,0,87,50,35,37
18,8,37,51,100,15,100,0,89,50,7,14
1,3,37,36,100,12,100,0,76,49,5,37
20,9,49,49,100,32,100,22,84,51,14,45
13,3,70,40,100,16,100,0,82,55,28,31
12,2,37,34,100,51,94,0,61,54,0,86
61,7,94,92,100,46,94,0,100,49,59,0
16,14,51,39,100,0,100,0,75,58,15,34
23,1,31,50,100,17,100,5,80,52,0,30
43,0,68,72,100,0,100,6,97,66,60,21
20,0,38,44,100,20,100,15,73,58,0,61
22,5,32,49,100,0,100,0,81,62,11,8
24,2,70,46,100,32,100,0,80,50,31,47
50,6,100,75,84,0,100,0,99,29,70,23
19,23,32,42,100,5,100,0,73,69,0,38
30,0,54,55,100,0,100,4,84,56,26,41
2,3,21,29,100,8,100,0,64,67,0,25
16,19,46,29,100,24,100,0,63,54,0,59
44,2,100,69,90,0,100,0,98,29,58,36
20,12,69,44,100,65,100,16,71,48,36,93
0,20,38,23,100,18,100,16,62,57,0,55
43,2,66,68,100,9,100,0,95,37,34,18
3,2,37,37,100,0,100,1,79,53,5,24
46,4,100,71,98,0,100,0,99,46,63,35
17,3,55,56,100,16,82,3,100,50,26,8
20,4,54,49,100,17,100,0,86,50,21,27
12,13,56,44,100,32,100,0,77,43,32,55
15,2,68,43,100,52,100,0,77,50,34,69
38,0,93,70,100,0,100,6,100,31,61,4
23,0,42,46,100,16,100,13,77,53,0,48
24,19,77,56,100,30,100,0,96,51,40,44
18,5,48,49,100,0,100,10,87,55,16,34
46,0,100,73,88,0,94,1,100,19,55,31
15,5,69,53,100,31,100,0,97,49,39,40
27,1,58,54,100,0,100,10,87,60,34,33
30,4,34,52,100,0,100,0,77,56,12,32
2,18,56,27,100,29,100,0,64,52,13,60
11,17,68,39,100,37,100,0,70,48,32,81
23,3,49,46,100,48,100,7,71,50,16,89
24,4,71,54,100,40,100,10,88,43,42,30
4,0,44,36,100,20,100,1,76,50,11,29
35,0,78,62,100,15,100,3,95,38,43,23
25,6,42,60,100,0,98,12,100,55,14,18
21,10,79,49,100,42,100,14,83,47,43,53
27,1,77,48,89,52,100,0,74,35,41,91
30,0,78,53,93,63,100,3,80,30,42,83
