11,8,8,14,1,3
9,7,8,13,1,3
9,7,5,13,2,3
6,4,9,14,2,3
5,7,7,15,0,3
10,7,6,15,2,3
10,7,7,15,0,3
9,6,6,15,1,3
6,4,6,12,2,3
11,8,5,14,2,3
11,8,7,15,0,3
8,6,8,12,1,3
7,4,7,14,0,3
10,7,5,15,2,3
8,5,7,15,1,3
11,8,7,15,1,3
4,6,6,15,1,3
4,5,7,15,0,3
9,6,7,12,1,3
9,7,9,13,2,3
7,5,7,14,1,3
6,4,6,12,2,3
6,4,8,14,1,3
9,6,7,15,0,3
10,7,6,15,1,3
7,4,8,14,1,3
6,8,8,15,0,3
3,4,7,14,1,3
3,4,8,14,0,3
8,5,5,15,1,3
8,5,5,15,1,3
3,4,9,14,1,3
5,6,5,15,1,3
10,7,8,15,1,3
4,6,8,15,1,3
6,8,8,15,0,3
8,6,7,13,1,3
4,6,6,15,2,3
7,4,6,14,1,3
10,7,10,15,2,3
11,8,5,15,1,3
8,5,7,15,1,3
6,4,6,12,1,3
8,6,9,15,1,3
7,5,7,14,0,3
8,6,6,13,2,3
7,5,6,14,2,3
10,7,7,15,1,3
6,4,8,12,1,3
3,4,8,14,1,3
6,4,8,12,1,3
7,4,8,14,1,3
9,6,8,15,0,3
5,7,8,15,1,3
3,4,9,14,1,3
8,6,7,13,1,3
6,4,7,14,1,3
9,6,9,15,2,3
11,8,6,15,1,3
8,6,7,13,1,3
4,6,10,15,2,3
10,7,6,15,1,3
5,6,6,15,0,3
8,5,9,15,2,3
6,4,8,12,1,3
4,6,7,15,0,3
3,4,5,14,1,3
3,5,9,14,3,3
9,6,6,15,1,3
11,9,7,13,1,3
6,4,5,14,1,3
9,7,8,13,1,3
7,5,7,13,1,3
10,7,7,15,0,3
5,7,7,15,1,3
9,7,8,13,1,3
7,4,6,14,1,3
3,4,8,14,1,3
7,4,5,14,1,3
6,4,7,14,1,3
7,5,6,12,2,3
8,6,7,13,1,3
11,8,5,15,2,3
10,7,7,15,1,3
5,7,8,15,1,3
9,7,7,13,1,3
4,5,10,15,2,3
9,6,10,15,2,3
8,5,8,15,1,3
4,6,7,15,0,3
8,5,9,15,1,3
8,6,7,12,1,3
4,5,9,14,3,3
11,8,7,15,1,3
11,8,9,14,2,3
9,7,7,13,1,3
8,6,7,12,1,3
10,7,6,15,1,3
7,5,8,12,1,3
7,5,6,13,1,3
5,7,7,15,0,3
5,8,8,15,1,3
5,7,7,15,1,3
5,7,8,15,1,3
9,7,7,3,8,2
10,7,7,3,8,3
9,6,6,3,5,2
0,0,7,4,4,2
2,3,7,3,9,2
2,4,7,3,9,2
6,4,7,4,9,3
2,3,7,3,9,2
0,0,7,3,5,2
0,0,7,3,4,2
2,4,7,3,10,2
1,2,7,3,8,2
7,5,7,3,8,2
5,3,7,3,9,2
0,0,7,3,4,2
1,2,7,3,8,2
7,5,7,4,9,3
3,2,7,3,8,2
8,6,7,3,9,3
3,2,7,3,9,2
6,4,7,3,8,2
10,7,7,2,6,4
9,7,7,4,9,3
5,4,7,3,9,3
9,7,7,3,8,3
5,3,7,3,9,3
6,4,8,3,8,2
0,0,7,3,4,2
1,3,7,3,8,2
8,6,7,4,8,3
4,3,7,3,9,2
0,0,7,3,4,2
9,6,7,3,8,2
9,7,7,2,6,3
8,6,7,3,8,3
6,4,7,3,8,3
2,3,7,3,8,2
7,5,7,4,8,3
5,3,7,3,9,3
8,6,8,3,9,3
1,1,7,4,4,3
4,3,7,3,8,2
4,3,7,3,9,2
1,1,7,4,8,2
5,3,7,3,10,4
10,7,7,2,6,3
9,6,7,4,10,3
0,1,7,4,5,2
8,6,7,4,9,3
0,1,7,6,2,3
1,1,7,3,7,2
3,1,7,4,9,2
8,6,7,3,8,2
1,2,7,3,9,2
2,3,7,3,9,3
1,3,8,3,8,2
1,2,7,3,9,3
3,2,8,3,8,2
11,8,7,4,9,3
9,6,7,3,8,2
1,2,7,3,9,2
2,4,7,3,9,3
0,0,7,3,5,2
5,3,7,3,9,2
8,6,7,3,8,3
0,1,7,6,2,3
1,1,7,4,4,2
5,4,7,3,9,2
3,2,7,3,8,2
9,7,7,3,8,3
10,8,7,4,9,3
1,1,7,4,4,2
10,8,8,3,9,4
5,3,7,3,9,2
6,4,8,3,8,3
4,3,7,3,9,3
10,7,8,4,9,4
7,5,7,3,6,4
2,3,7,3,9,2
11,8,7,3,8,3
1,1,7,4,9,2
5,4,7,3,10,3
0,0,7,3,4,3
0,0,7,3,5,2
1,1,7,4,4,2
5,4,7,3,9,2
10,8,7,4,9,3
1,1,7,3,8,2
2,3,7,3,9,3
8,6,8,3,9,4
0,0,7,4,4,2
1,2,7,3,8,2
9,6,8,3,8,3
2,3,7,3,9,2
2,3,7,3,9,2
2,4,7,3,9,2
2,3,7,3,9,3
5,4,7,3,9,2
7,5,7,3,7,2
3,2,7,3,9,2
1,2,7,4,9,3
7,5,7,4,9,3
1,2,7,3,9,2
5,4,7,3,9,2
11,8,7,3,8,2
2,3,7,3,8,2
3,2,7,3,9,2
1,1,7,4,4,2
0,0,7,3,5,2
3,1,7,3,8,2
5,4,7,3,9,2
8,6,7,3,8,3
9,7,8,3,9,5
9,7,8,3,8,4
1,1,7,4,4,3
8,6,8,3,8,4
6,4,7,4,9,3
8,6,7,3,8,3
1,1,7,4,4,3
3,2,7,3,9,2
2,3,7,3,8,2
9,6,7,3,9,5
0,0,7,3,5,2
9,7,7,3,8,3
10,8,7,2,6,3
2,4,7,3,9,2
9,6,7,4,9,3
1,1,7,4,4,3
4,3,7,3,9,2
1,3,8,3,9,2
0,0,7,3,4,2
8,6,7,3,8,3
6,4,7,4,9,3
11,8,7,3,9,3
1,3,7,3,9,2
1,3,8,3,9,3
4,3,7,4,9,4
9,7,7,3,8,3
2,3,7,3,8,2
5,4,7,3,9,2
1,1,7,4,4,3
4,3,7,3,9,2
1,2,7,4,9,3
3,2,7,3,9,2
4,3,7,3,9,2
8,6,7,4,9,3
3,2,7,3,9,2
1,1,7,4,4,2
0,0,7,4,4,2
6,4,7,4,9,3
6,4,7,4,8,3
1,3,7,3,9,2
9,7,7,4,9,4
9,6,6,3,8,3
6,4,8,3,8,3
3,1,7,3,8,2
4,3,7,3,9,2
1,1,7,3,4,2
3,1,7,4,8,2
1,1,7,4,4,3
6,4,7,3,8,2
3,2,7,3,8,2
9,7,7,4,9,3
8,6,7,3,8,3
8,6,7,3,8,3
9,7,7,3,9,3
4,3,7,3,9,2
8,6,8,4,9,3
1,2,7,3,8,2
3,1,7,3,7,2
5,3,7,3,9,3
0,0,7,4,4,2
8,6,7,4,9,3
3,2,7,3,8,2
10,8,7,4,10,3
2,4,7,3,9,2
1,2,7,3,9,3
9,6,7,3,9,3
1,1,7,4,4,2
2,3,7,3,9,3
0,0,7,3,5,2
4,3,8,4,9,4
9,7,7,4,9,4
9,7,7,3,8,3
0,0,7,3,5,2
1,1,7,3,4,2
11,8,7,4,9,3
7,5,7,3,8,3
3,2,7,3,8,2
9,6,7,3,8,3
4,3,7,4,9,2
5,4,7,3,9,2
2,3,7,3,9,2
10,7,7,3,8,3
9,7,7,3,8,2
7,5,7,3,8,3
8,6,7,4,8,3
9,7,7,4,9,4
6,4,7,3,8,2
5,3,7,3,9,3
1,3,7,4,9,2
0,0,7,3,5,2
10,8,7,4,9,3
7,5,8,3,8,3
