61,0,88,23,81,2,100,27
67,0,56,30,44,14,100,8
100,42,14,84,10,69,76,0
100,45,13,96,33,66,99,0
88,68,0,100,26,95,70,19
100,52,4,97,26,69,77,0
62,0,84,25,81,8,80,28
100,27,17,68,13,63,96,0
100,23,1,66,38,42,90,0
36,0,91,3,83,0,61,59
86,14,12,51,57,24,100,16
100,48,7,85,14,70,67,0
100,42,0,90,17,72,86,1
100,35,0,81,29,64,83,5
100,30,11,71,38,45,84,7
95,70,0,100,20,100,56,34
100,10,6,60,61,37,96,13
100,48,28,90,17,67,70,0
92,46,13,94,11,68,100,0
94,15,29,59,12,46,84,0
55,0,85,14,82,0,80,47
66,0,73,30,85,8,91,27
99,21,6,62,14,31,93,1
100,33,30,79,35,57,80,0
100,52,16,92,0,80,62,11
100,36,11,81,4,68,97,0
100,41,21,95,21,67,87,0
100,23,42,68,24,49,96,0
100,29,16,78,42,48,78,2
98,22,25,69,16,62,100,0
91,61,0,100,24,86,63,8
99,38,7,90,28,65,100,0
96,19,32,60,13,53,100,0
100,23,19,64,28,44,100,5
100,25,21,68,22,62,98,0
100,23,16,68,29,52,95,0
86,13,38,48,47,27,100,14
95,17,37,55,54,31,92,13
75,0,62,31,49,22,100,15
99,34,0,73,15,69,78,2
88,9,40,46,51,24,100,12
93,24,0,63,35,42,100,4
88,8,49,45,42,31,100,8
100,31,17,69,0,68,82,0
100,27,8,70,27,57,95,0
45,0,94,4,99,0,79,59
100,23,44,60,27,35,71,17
100,46,0,89,33,76,77,9
100,28,21,66,30,46,90,0
100,29,25,71,23,53,79,0
100,40,21,79,26,65,70,0
100,42,16,94,7,67,81,0
99,25,18,65,58,27,100,19
96,43,15,93,45,60,100,7
98,22,10,69,41,49,100,0
100,59,0,99,17,75,74,2
100,31,9,74,33,52,82,0
100,45,0,88,21,77,80,8
100,30,19,73,27,42,88,9
89,8,44,45,49,33,100,14
77,6,44,39,44,12,100,21
97,28,17,75,26,55,100,0
64,0,86,25,63,15,97,17
95,27,2,69,29,50,100,0
81,8,49,40,52,24,100,15
85,58,0,92,19,75,100,10
100,30,11,70,23,60,89,0
100,32,3,79,29,63,84,0
100,45,0,93,29,76,81,6
100,25,5,69,18,54,93,0
91,18,34,54,54,27,100,18
100,65,0,99,25,90,50,17
93,18,33,56,29,35,100,5
76,54,25,100,33,74,80,0
100,35,2,82,24,66,86,0
51,0,86,15,86,0,92,30
100,35,9,78,17,66,92,0
100,30,39,70,43,57,78,3
77,6,46,40,40,23,100,7
100,23,47,65,31,49,83,0
84,10,61,44,36,28,100,8
48,0,88,12,83,2,100,32
100,48,0,91,34,70,81,6
93,17,36,56,30,38,96,5
91,6,44,44,65,19,90,24
97,21,26,62,56,34,100,15
100,35,7,78,37,64,84,0
100,45,16,90,22,72,71,0
79,77,0,100,42,90,76,27
86,25,0,66,42,62,100,20
93,20,42,58,17,56,72,0
91,16,33,54,48,29,100,8
100,49,0,93,13,73,88,5
89,17,49,52,55,24,96,14
95,26,13,65,11,45,100,0
62,0,85,23,75,2,89,29
96,10,14,55,32,27,100,13
92,6,47,44,55,23,100,15
100,50,0,92,23,67,86,9
85,6,49,42,47,30,99,11
100,19,25,62,45,34,99,5
100,41,0,89,32,71,98,12
100,44,3,88,6,69,85,0
89,17,24,53,44,27,100,11
100,26,37,63,30,33,81,2
98,17,21,61,36,41,100,0
98,25,19,66,19,53,100,0
100,32,28,70,54,40,87,14
100,46,0,90,19,85,84,1
85,8,47,44,47,26,85,12
100,46,3,92,11,82,90,0
100,48,0,92,42,82,86,24
100,49,24,95,16,71,75,0
91,10,30,54,29,47,100,0
100,34,0,76,17,60,88,3
100,32,5,74,13,66,94,0
100,34,15,76,41,46,72,7
100,43,0,87,11,81,75,4
93,15,38,51,56,12,100,27
97,27,10,66,19,48,100,0
2,15,100,0,0,29,89,27
0,1,100,11,24,34,66,43
0,48,100,18,0,70,73,19
2,30,100,5,9,57,93,53
6,12,100,4,29,60,72,45
8,14,100,17,12,52,78,40
1,0,100,11,31,33,73,55
1,28,100,2,33,91,58,19
4,0,100,3,44,47,66,67
6,12,100,8,29,45,73,56
1,16,100,5,40,46,79,61
10,0,100,5,3,14,66,16
1,25,94,5,48,75,95,94
0,42,100,12,0,72,61,22
0,37,100,14,0,74,89,47
1,0,100,20,34,37,64,52
16,5,100,24,9,42,61,25
0,28,100,0,0,79,74,28
5,26,100,0,28,71,75,57
7,16,100,3,41,71,79,47
0,21,100,19,36,43,69,33
1,21,100,0,28,49,71,43
13,19,100,20,0,60,84,34
8,55,79,32,0,100,73,28
6,43,100,20,0,70,85,32
4,17,100,17,37,22,100,57
11,44,100,21,0,43,89,28
2,31,100,5,0,61,76,24
0,27,100,5,0,61,95,35
5,3,100,0,5,14,79,19
0,23,72,6,19,83,88,62
18,19,91,33,32,66,76,70
6,12,100,8,13,41,71,40
10,16,100,11,40,34,76,62
6,3,100,7,25,57,76,45
1,22,100,2,0,43,82,26
0,5,100,18,30,39,81,70
2,2,100,4,54,36,78,77
24,19,100,31,37,60,79,78
3,10,100,5,23,54,63,31
10,0,100,17,29,39,72,52
2,28,100,6,4,33,80,0
18,62,64,39,0,100,79,31
0,7,100,4,32,56,72,57
10,6,100,11,51,43,91,86
4,5,100,0,45,64,82,39
1,20,100,0,40,69,67,54
5,31,100,8,0,28,75,8
0,34,100,9,0,74,72,9
2,44,100,23,0,87,86,37
9,4,100,10,0,47,75,36
15,7,100,7,26,49,74,54
8,18,100,11,26,54,80,57
19,32,99,21,44,74,73,66
0,26,100,2,0,59,99,50
2,18,100,8,9,41,61,16
0,14,100,2,43,75,75,61
1,15,100,0,19,30,100,55
0,18,100,26,33,44,64,36
10,12,100,27,8,38,80,40
0,12,100,5,26,43,76,23
1,38,100,12,0,59,79,19
9,3,100,15,20,41,73,47
0,31,100,7,14,34,88,49
15,10,100,0,39,80,69,55
7,36,100,13,0,43,91,34
19,11,93,0,40,85,63,60
3,16,100,0,42,85,49,34
20,16,100,19,10,29,89,30
21,0,100,29,26,39,87,64
0,23,100,1,26,61,87,67
17,28,97,26,30,81,82,52
0,36,100,8,4,64,68,28
6,19,100,0,29,69,84,65
3,12,100,3,30,66,76,53
1,12,100,1,21,38,87,61
0,29,100,5,0,54,79,32
2,17,100,4,0,27,90,31
0,15,100,1,61,77,77,78
14,15,100,15,33,66,69,57
4,22,100,2,0,56,73,30
3,23,100,2,0,48,87,32
0,13,100,10,27,41,73,42
10,35,100,16,18,49,92,66
5,15,100,0,50,88,60,47
1,10,100,7,44,30,100,65
3,12,100,0,11,50,72,39
0,25,100,3,55,72,76,70
23,0,100,13,0,48,63,23
18,7,100,0,0,70,78,40
3,22,100,0,0,51,71,20
5,14,100,9,31,30,87,57
0,9,100,3,53,83,81,86
5,13,100,15,27,49,66,53
0,14,100,3,43,40,80,28
9,18,100,0,45,75,69,58
17,8,100,19,0,45,77,33
3,6,100,13,24,36,91,67
1,41,92,18,0,90,82,43
9,0,100,15,14,24,66,23
14,10,100,17,56,68,76,75
0,30,100,2,0,60,77,13
5,13,100,9,6,37,80,45
0,9,100,8,29,59,71,55
7,32,100,22,40,35,78,62
2,19,100,0,0,45,88,26
1,17,100,4,31,39,85,63
2,43,83,20,41,74,75,62
4,26,100,11,0,39,77,26
5,13,100,9,27,57,84,58
5,32,100,11,13,30,96,56
3,8,100,0,22,38,72,34
2,13,100,4,7,30,86,44
20,17,100,22,38,69,79,59
10,20,94,0,51,82,80,56
14,10,100,12,30,63,84,70
17,16,100,31,6,52,76,33
0,14,100,15,27,19,99,50
11,0,100,20,42,36,74,67
8,35,100,12,0,40,95,40
4,26,100,4,0,53,64,17
16,19,100,19,0,37,87,36
0,39,100,17,0,89,93,43
7,16,100,8,21,69,69,49
1,5,100,8,14,34,86,46
10,16,100,10,27,63,70,37
8,18,100,12,15,37,66,14
3,1,100,1,12,37,63,37
9,20,100,0,32,49,70,45
3,13,100,4,16,70,68,31
2,12,100,0,51,37,100,86
7,61,100,32,46,94,95,0
14,16,100,27,0,51,84,34
1,23,100,0,17,31,78,30
0,43,100,16,0,68,78,21
0,20,100,19,20,38,80,61
5,22,100,6,0,32,80,8
2,24,100,7,32,70,71,47
6,50,84,28,0,100,78,23
23,19,100,32,5,32,84,38
0,30,100,3,0,54,90,41
3,2,100,2,8,21,98,25
19,16,100,29,24,46,85,59
2,44,90,21,0,100,77,36
12,20,100,0,65,69,82,93
20,0,100,18,18,38,76,55
2,43,100,19,9,66,77,18
2,3,100,0,0,37,63,24
4,46,98,24,0,100,79,35
3,17,100,0,16,55,37,8
4,20,100,5,17,54,68,27
13,12,100,4,32,56,71,55
2,15,100,1,52,68,75,69
0,38,100,12,0,93,73,4
0,23,100,14,16,42,76,48
19,24,100,11,30,77,63,44
5,18,100,0,0,48,76,34
0,46,88,21,0,100,70,31
5,15,100,1,31,69,67,40
1,27,100,0,0,58,82,33
4,30,100,8,0,34,90,32
18,2,100,19,29,56,83,60
17,11,100,10,37,68,80,81
3,23,100,0,48,49,97,89
4,24,100,0,40,71,78,30
0,4,100,1,20,44,63,29
0,35,100,10,15,78,76,23
6,25,100,0,0,42,62,18
10,21,100,0,42,79,73,53
1,27,89,9,52,77,92,91
0,30,93,8,63,78,78,83
7,5,99,0,85,76,69,81
9,10,100,0,0,41,66,23
7,23,100,0,0,26,70,11
6,26,100,9,19,57,74,47
4,0,100,2,45,42,98,82
19,16,100,0,55,75,73,57
0,39,100,10,0,72,72,1
12,15,100,30,48,40,96,67
5,29,100,0,0,69,71,24
14,3,100,8,48,48,81,29
0,33,100,5,7,67,72,34
14,11,100,24,49,47,97,77
22,13,100,22,37,60,78,79
0,28,100,4,12,51,73,29
0,2,100,6,1,55,68,4
11,22,100,0,18,43,83,53
7,11,100,8,35,57,78,48
0,26,100,19,41,50,81,48
8,2,100,0,0,22,79,21
0,3,100,8,36,36,60,40
0,2,100,4,0,40,56,13
0,22,100,2,62,69,86,97
7,37,93,20,33,79,91,79
0,27,100,2,14,30,79,37
0,41,89,19,0,93,79,38
12,10,100,23,0,56,68,34
8,14,100,8,14,34,78,45
0,2,100,7,15,29,79,43
8,13,100,0,0,50,66,20
0,17,100,1,33,36,78,67
4,13,100,0,0,33,85,30
9,14,100,17,0,37,74,27
1,13,100,0,0,38,89,36
1,28,100,4,14,39,86,50
0,21,100,0,3,45,85,38
6,31,100,6,9,45,68,29
0,15,100,0,8,36,85,46
0,27,100,0,23,34,78,26
8,0,100,13,48,37,62,60
6,26,100,15,25,61,67,41
1,22,100,0,13,44,83,52
5,13,100,9,22,32,100,52
2,29,100,7,0,44,85,27
0,49,100,15,0,70,66,12
0,31,97,3,52,77,69,61
18,22,100,18,32,44,86,72
18,0,100,23,54,39,69,78
0,30,100,1,0,49,79,31
0,16,100,9,16,40,73,38
9,12,100,24,0,46,78,25
2,43,100,16,0,75,82,23
3,23,100,0,16,71,67,30
16,8,100,12,0,36,80,22
0,7,100,1,12,43,54,30
6,17,100,8,32,62,71,54
15,0,100,10,34,76,74,75
1,13,100,1,16,28,88,47
1,22,100,3,5,42,96,37
5,36,100,14,0,75,90,43
0,42,100,15,12,74,66,51
8,22,100,18,0,37,64,16
0,28,100,3,0,61,87,35
0,44,98,20,0,100,76,30
4,21,100,6,8,32,83,32
0,12,100,5,19,13,100,36
3,21,100,0,9,59,86,48
4,15,100,0,14,46,76,43
3,14,100,6,11,44,71,16
6,42,100,20,14,70,88,62
6,18,100,0,29,81,66,53
0,27,100,4,29,68,81,60
0,34,100,12,22,61,90,67
9,7,100,6,8,47,72,41
0,34,100,10,15,81,73,39
6,26,100,0,14,60,63,19
8,36,100,13,17,61,83,57
0,30,100,8,0,66,86,35
4,49,100,22,0,81,79,27
12,39,97,19,23,100,80,14
0,43,100,18,10,88,55,33
5,15,100,0,0,44,66,20
6,46,47,28,40,84,80,63
10,4,100,15,5,55,68,23
2,0,100,0,10,37,60,31
0,29,100,2,14,41,78,44
0,32,100,11,0,75,83,43
7,17,94,0,47,83,72,69
1,20,100,3,12,43,87,58
4,34,100,12,57,94,56,37
4,1,100,2,5,35,68,22
3,25,100,5,0,39,91,32
1,11,100,3,27,66,76,62
1,16,100,0,0,43,86,27
0,25,93,5,43,77,81,72
3,45,85,21,0,93,78,38
1,37,100,14,16,84,72,40
0,4,100,1,45,43,85,75
5,16,100,0,44,54,85,76
24,2,100,14,21,66,74,30
0,4,100,2,35,25,98,60
19,22,100,18,27,37,90,64
1,32,100,0,31,68,65,0
13,10,100,22,0,40,73,26
1,29,100,0,0,55,65,24
3,20,99,4,40,78,71,60
6,24,100,0,30,76,69,38
10,10,100,4,37,49,85,74
14,0,100,14,18,54,59,41
7,5,100,0,17,32,59,32
2,30,100,0,0,45,81,27
0,26,100,26,18,51,66,34
3,30,100,10,0,34,93,41
16,16,100,22,59,67,71,62
7,22,100,0,10,59,58,26
9,11,100,8,14,48,65,35
0,16,100,9,57,33,70,57
1,11,100,3,21,31,77,54
0,28,100,2,0,51,80,25
7,23,100,13,12,44,78,50
14,0,100,19,36,34,77,55
11,11,95,0,49,82,73,69
9,25,99,0,32,94,53,41
6,44,100,23,0,82,92,44
0,12,100,1,7,18,80,21
0,13,100,2,5,30,78,30
4,24,100,6,0,49,85,32
6,16,82,0,72,74,77,97
9,3,100,8,36,55,70,42
0,38,100,8,0,43,74,14
0,32,49,13,61,76,79,90
23,20,84,28,50,75,81,74
8,5,100,0,45,63,92,37
1,32,100,8,0,62,78,29
6,11,100,0,22,26,84,41
13,16,100,13,24,52,82,62
13,18,95,6,64,78,81,59
11,27,100,32,13,35,83,42
0,29,100,4,0,51,88,40
0,27,100,5,0,34,95,30
2,9,100,2,32,54,73,59
0,31,100,6,0,66,93,43
16,8,100,12,48,67,76,62
7,52,100,20,0,60,80,17
13,12,100,21,0,58,78,31
5,45,100,23,0,79,91,53
0,29,100,3,26,49,91,70
2,43,55,23,6,93,89,52
0,21,100,2,0,62,77,28
35,0,100,15,63,66,81,95
1,29,100,5,19,71,88,53
1,1,100,0,0,10,72,19
0,13,100,25,10,44,81,37
11,10,100,16,0,65,71,29
17,0,100,16,16,46,84,56
1,22,100,3,0,55,75,26
19,0,100,15,24,45,75,60
16,19,100,23,0,65,82,35
10,6,100,6,46,56,75,44
15,35,86,14,64,90,86,47
7,30,100,11,22,45,85,49
3,16,100,8,23,30,88,52
0,31,88,9,35,72,84,71
0,29,100,3,0,69,75,29
2,33,100,8,12,60,96,60
4,31,100,9,0,61,85,34
23,0,100,18,40,60,69,61
10,0,100,16,36,38,53,44
18,0,100,20,23,39,63,42
24,0,100,24,26,44,93,70
2,48,84,26,0,100,83,38
11,12,100,16,0,55,71,28
8,9,100,4,55,63,66,51
3,35,100,10,12,83,69,19
5,8,100,0,30,47,75,47
19,12,100,31,21,40,66,47
21,25,100,29,33,71,79,75
5,15,100,0,33,41,76,51
5,18,100,3,9,56,89,54
0,42,72,18,0,83,82,43
7,34,100,13,9,31,88,46
0,15,100,10,0,69,70,8
16,12,100,14,43,61,80,46
3,42,100,20,0,80,93,52
17,29,100,20,0,56,81,34
0,24,100,5,0,42,83,26
0,10,100,3,13,24,78,38
2,0,100,4,32,70,63,52
4,50,100,26,0,86,62,22
0,29,100,4,0,34,80,34
13,0,100,11,11,56,69,42
5,21,100,0,47,55,90,75
27,0,100,29,61,46,100,96
5,10,100,6,11,56,72,28
8,12,100,16,0,58,76,27
0,16,100,16,33,43,77,30
6,0,100,6,21,40,82,55
7,51,83,30,0,100,83,30
7,0,100,26,26,35,56,39
14,11,100,6,51,69,71,53
0,42,100,13,13,63,78,35
3,15,100,0,0,53,79,25
11,13,100,9,13,40,71,30
3,10,100,7,0,15,95,27
2,0,100,16,38,32,68,56
5,0,100,6,15,50,63,36
0,36,100,9,0,46,79,28
0,34,100,8,0,73,81,34
11,27,100,0,7,67,57,15
0,33,100,6,0,62,73,26
5,18,100,10,8,32,84,37
15,13,100,16,7,39,83,46
12,9,100,17,0,48,65,13
0,22,100,1,0,56,75,22
13,0,100,3,2,59,79,48
4,11,100,8,26,43,64,34
4,20,100,9,11,31,78,35
2,46,100,14,0,71,75,20
9,25,100,0,37,74,67,40
0,14,100,12,23,42,79,37
21,0,100,26,55,41,95,78
4,14,100,9,0,7,80,22
3,28,100,7,11,27,77,33
9,29,100,15,14,53,74,36
7,24,100,2,60,68,74,89
0,9,100,3,54,57,74,72
0,22,100,22,8,37,66,9
0,19,100,1,0,27,79,25
1,31,100,11,8,79,91,63
0,14,100,8,17,39,85,18
1,12,100,1,42,61,59,53
0,35,88,13,36,72,85,71
13,10,100,4,12,56,80,57
17,14,100,20,53,68,78,80
23,0,100,8,39,70,81,58
0,9,100,17,36,49,59,56
4,28,100,10,0,54,82,28
10,3,100,8,54,67,73,78
0,39,100,11,1,50,78,16
6,6,100,3,0,40,57,12
0,35,88,7,63,65,91,66
6,10,100,20,5,41,67,30
0,36,100,11,3,65,85,42
17,35,100,35,2,31,85,28
14,3,100,15,42,74,80,72
9,36,74,18,53,86,69,49
6,11,100,0,0,37,68,8
19,19,100,30,16,45,89,50
25,8,100,30,29,52,80,62
9,14,100,13,43,34,91,79
7,30,94,12,60,72,84,94
3,29,100,0,0,61,71,24
0,37,100,14,42,70,82,80
2,24,100,0,37,62,83,63
5,18,100,8,10,46,64,29
4,26,100,9,0,33,81,9
2,36,100,10,0,76,77,30
2,17,100,0,24,30,88,58
0,8,100,18,0,42,78,16
1,23,100,2,31,76,78,35
0,29,100,3,0,43,75,28
5,18,100,7,19,67,68,44
5,12,100,2,16,52,71,29
1,31,100,3,0,48,78,30
20,9,100,10,38,67,73,62
6,37,100,15,0,68,82,35
9,0,100,19,32,35,65,51
4,8,100,5,17,17,100,46
1,31,100,6,0,45,85,22
5,6,100,3,15,37,75,38
1,26,100,9,24,30,86,57
2,32,100,6,0,54,76,22
1,8,100,0,0,18,82,27
0,2,100,3,38,46,79,69
5,27,100,10,0,27,83,26
0,24,100,1,37,63,78,60
0,21,100,0,6,54,74,37
19,0,100,17,35,40,100,79
5,23,100,9,24,36,94,40
6,0,100,3,16,28,77,39
8,9,100,0,10,40,87,55
1,7,100,0,28,33,78,57
19,12,87,6,33,80,80,67
0,23,100,1,2,67,81,28
14,15,100,15,0,36,70,19
0,18,100,10,24,31,78,37
15,11,100,21,15,38,73,48
0,38,65,17,44,74,81,72
0,7,100,16,30,27,59,46
11,46,78,29,20,78,93,74
8,3,100,10,7,45,71,42
10,22,100,0,28,69,58,25
19,20,100,12,43,69,80,65
19,8,100,14,63,69,88,84
0,40,100,13,0,87,78,25
0,28,95,7,34,80,80,65
5,32,100,14,15,26,97,35
4,6,100,0,14,50,65,36
17,19,100,0,41,76,80,54
10,4,100,0,1,20,55,7
4,0,100,2,50,48,85,84
0,13,100,17,4,43,61,18
9,6,100,2,0,36,54,4
0,25,100,5,65,72,90,97
8,1,100,23,34,37,89,64
0,4,100,5,0,29,78,27
1,20,100,9,25,41,74,47
2,11,100,5,0,11,90,15
3,13,100,0,0,34,76,28
13,21,100,9,0,31,72,22
0,40,100,17,0,77,89,52
1,41,100,14,0,76,74,26
0,19,100,19,25,38,87,53
8,13,100,9,28,40,87,70
11,24,97,0,49,88,76,47
3,9,100,0,23,29,98,53
5,5,100,9,8,42,70,25
10,20,100,0,23,58,59,26
0,12,100,0,60,71,88,89
4,10,100,4,19,59,68,32
2,13,100,0,1,43,72,34
7,26,100,10,31,61,76,62
24,0,100,6,51,56,63,59
1,26,100,1,0,53,76,24
2,8,100,0,15,33,94,57
1,39,93,17,0,86,82,42
0,38,98,16,0,82,84,47
0,12,100,11,0,55,75,28
4,10,97,0,63,76,81,92
20,7,100,9,29,68,71,45
0,32,100,3,34,58,69,23
3,22,100,2,16,36,71,20
0,45,100,11,0,65,65,16
12,30,100,6,5,73,72,32
2,20,100,0,27,32,82,52
15,13,100,11,53,53,91,75
1,30,100,6,16,43,94,56
1,31,100,6,0,47,88,33
3,14,100,0,1,29,92,38
0,17,100,18,0,40,64,16
0,17,100,4,31,47,72,56
8,37,100,16,68,42,94,49
5,0,100,19,23,39,75,54
10,12,100,6,42,60,79,45
2,2,100,0,7,20,69,17
0,19,100,0,59,74,84,83
12,0,100,22,7,41,58,31
9,6,100,8,49,50,74,56
2,18,100,0,9,62,90,46
21,28,100,19,20,61,76,54
6,1,100,1,36,58,65,49
1,24,100,0,38,28,75,62
0,19,100,15,39,31,91,66
12,7,100,21,21,66,66,50
0,46,100,17,0,76,70,6
5,0,100,3,50,40,74,65
20,0,100,21,16,36,67,35
24,0,100,16,42,47,67,69
0,14,100,14,28,56,72,60
19,5,100,0,0,66,63,36
0,33,100,7,42,63,70,54
7,52,85,30,20,100,82,11
11,14,100,13,44,59,69,70
8,7,100,15,14,50,71,29
0,4,100,15,39,28,96,63
5,17,100,4,35,70,69,55
0,26,100,5,0,71,91,44
10,14,100,0,43,74,62,33
11,31,88,9,48,78,68,59
7,11,100,8,23,29,76,39
2,2,100,0,0,28,68,26
21,24,100,30,14,69,78,38
0,12,100,1,19,28,80,46
4,30,100,0,0,45,66,24
0,20,100,25,36,53,79,20
18,25,100,19,41,70,75,46
10,12,100,3,23,64,65,37
20,15,100,22,4,55,73,44
0,29,100,3,0,51,99,27
5,16,100,10,20,31,98,49
1,48,95,23,0,100,71,39
0,30,100,5,15,54,81,42
5,21,100,0,44,69,81,68
2,31,100,9,32,69,81,70
0,40,100,13,12,78,78,43
13,19,100,0,32,72,67,48
4,22,100,21,0,46,73,30
5,27,100,5,0,61,82,37
6,12,100,0,20,59,69,35
0,31,100,4,0,47,83,26
1,14,100,0,0,46,79,34
5,3,100,0,16,33,65,27
16,21,100,13,4,77,82,47
8,5,100,17,11,27,76,30
17,22,88,18,48,69,72,78
2,11,100,0,26,50,71,52
7,24,100,10,42,48,79,53
6,32,100,0,0,55,57,14
1,18,100,0,14,35,93,47
16,0,100,9,34,36,68,63
0,15,100,16,14,38,79,49
1,15,100,3,13,46,74,40
17,19,100,23,13,59,79,31
0,34,100,7,1,39,91,44
6,0,100,0,3,10,74,21
4,25,100,3,32,56,76,60
4,9,100,27,33,35,89,63
3,0,100,15,36,29,63,52
10,8,100,19,51,53,78,81
2,23,100,0,26,55,95,58
0,23,100,2,31,73,67,35
7,20,100,0,32,55,80,72
14,0,100,12,46,59,95,87
14,0,100,18,47,37,74,68
3,8,100,3,31,51,77,35
0,21,100,2,0,43,85,22
0,7,100,3,19,27,76,34
0,33,100,7,0,57,82,24
31,0,81,18,50,73,84,85
25,0,100,30,23,36,79,59
5,20,100,1,55,62,98,85
1,4,100,0,20,32,73,39
28,6,100,6,39,80,75,46
0,33,100,12,15,88,77,27
3,18,100,3,49,69,90,33
22,15,100,33,32,40,84,66
9,28,100,20,46,39,82,65
0,5,100,2,25,29,81,43
0,29,100,1,0,65,66,30
11,19,100,15,35,42,77,53
2,11,100,4,2,35,78,35
3,18,100,0,0,54,85,31
1,35,100,9,0,46,86,22
0,41,89,15,13,100,67,0
0,21,100,1,18,21,88,47
27,0,100,24,22,39,76,54
13,0,100,13,35,39,80,69
5,19,100,11,30,59,78,62
4,26,100,11,54,62,75,36
9,4,100,12,20,40,72,51
17,4,100,18,32,50,90,74
0,23,100,0,11,62,61,25
8,16,88,0,45,82,78,75
0,32,100,7,39,59,88,47
12,10,100,13,47,52,88,45
0,28,100,1,0,45,78,28
0,0,100,0,0,45,69,26
15,1,100,0,0,35,86,39
10,31,82,13,45,87,76,49
13,8,100,5,36,55,72,47
0,8,100,0,0,29,74,28
17,20,100,13,26,63,82,39
5,5,100,0,7,35,67,22
20,15,100,26,0,37,75,24
9,16,100,12,30,54,74,60
4,23,100,7,0,34,77,20
3,3,100,5,4,29,66,27
11,9,100,8,53,77,81,66
1,51,62,26,6,100,48,32
7,32,88,12,4,53,92,62
1,29,100,6,40,56,83,76
2,18,100,0,0,20,74,16
3,35,100,10,20,59,71,30
7,10,100,0,54,70,71,71
1,52,100,20,0,79,52,20
0,25,100,1,0,29,83,13
5,28,100,7,27,69,72,42
6,21,100,3,49,67,79,69
1,47,100,23,0,75,80,17
0,15,100,0,0,34,95,26
1,11,100,1,8,40,73,25
1,17,100,0,9,37,77,26
4,23,100,0,0,54,65,24
4,25,100,10,31,54,86,67
19,10,100,24,18,61,76,37
3,16,100,1,18,46,82,46
1,38,39,21,68,72,93,100
8,30,100,10,36,48,89,73
0,21,100,0,0,43,77,25
2,12,100,0,5,43,64,28
13,14,100,17,28,69,89,63
1,15,100,10,9,36,70,32
10,31,100,13,28,62,64,39
7,15,100,16,37,40,75,46
12,18,100,24,0,46,75,21
4,10,100,0,35,69,79,66
2,46,100,20,0,66,75,19
4,4,100,3,19,41,89,64
2,24,100,0,54,75,81,46
14,12,100,24,2,30,64,21
0,41,100,17,11,91,74,22
5,35,100,7,0,39,73,25
0,29,100,0,0,61,80,25
0,32,100,7,0,32,95,40
23,0,100,10,21,65,71,65
13,18,100,34,43,39,92,70
0,20,100,1,4,24,86,38
7,0,100,12,47,42,100,77
0,24,100,8,8,35,65,3
0,33,100,2,0,62,68,16
4,17,100,0,23,68,67,43
21,6,100,7,63,72,80,88
13,0,100,17,33,36,66,50
1,10,100,0,41,61,73,60
15,0,100,15,33,42,76,68
14,12,100,22,9,35,74,45
6,0,100,4,13,38,65,26
0,25,89,6,2,87,95,64
1,1,100,0,47,49,65,63
0,5,100,12,22,54,67,30
5,28,100,0,15,59,71,38
3,10,100,7,29,31,94,54
29,0,100,24,50,51,77,73
1,30,97,7,31,73,87,73
9,16,100,9,7,42,68,22
6,17,100,15,0,59,70,19
7,0,100,5,34,28,80,61
0,16,100,4,24,26,84,47
0,28,100,2,32,39,81,62
4,47,100,17,0,55,67,9
9,16,100,9,25,60,72,34
0,12,100,10,21,51,79,14
0,26,100,2,29,29,88,64
0,11,100,10,17,32,77,38
24,5,100,1,32,81,65,44
8,14,100,0,30,29,83,62
13,0,100,23,33,39,62,50
18,0,100,18,12,63,83,50
3,36,100,15,0,76,88,39
0,28,100,15,42,37,88,49
4,8,100,5,29,55,80,33
0,41,100,12,0,66,80,23
6,20,100,11,24,67,70,38
2,8,100,0,5,34,80,37
16,19,100,16,0,42,84,42
3,24,100,6,7,30,79,36
12,17,100,3,43,64,80,41
6,20,100,7,13,30,82,44
0,29,100,5,0,52,83,32
20,6,100,28,49,47,100,95
11,14,100,13,13,40,76,35
8,0,100,17,34,35,58,45
9,48,100,26,0,62,88,31
4,51,82,26,0,80,79,47
1,37,100,8,0,69,79,25
0,40,63,17,18,79,75,51
0,42,100,14,58,92,67,24
0,47,67,25,0,100,77,40
0,32,100,4,0,66,66,21
0,28,78,10,53,74,90,95
10,12,100,1,14,39,95,50
6,20,100,8,36,33,100,60
20,23,100,32,0,53,78,33
4,11,100,6,25,30,80,52
2,16,100,0,12,52,76,46
0,31,100,1,0,58,77,17
0,44,64,20,27,79,75,64
9,4,100,5,10,52,71,44
0,24,100,0,0,44,90,40
0,41,100,15,0,85,84,37
4,41,100,16,0,89,63,23
22,0,100,16,52,54,83,74
3,27,100,0,0,44,83,37
1,23,100,0,0,46,82,24
7,16,100,9,6,36,76,22
19,19,100,17,0,53,84,36
8,13,100,0,0,48,86,36
9,19,100,12,42,57,66,54
5,0,100,20,47,36,88,72
22,16,100,26,62,61,79,70
2,3,100,21,25,27,81,47
5,15,100,0,67,72,75,79
7,6,100,4,39,55,84,83
0,31,77,12,35,84,83,69
0,11,100,13,21,34,91,59
4,2,100,0,63,64,77,95
8,6,100,3,5,48,81,45
12,21,100,12,26,52,71,54
2,1,100,2,22,38,66,47
18,5,100,20,0,36,82,31
4,15,100,0,13,49,65,39
4,27,100,3,0,31,80,28
1,14,100,0,0,28,83,31
10,30,100,18,25,37,71,44
21,7,100,30,53,38,70,71
