40,100,98,65,79,0,40,25,87,100
55,100,71,90,62,0,15,64,97,100
100,52,12,96,3,88,0,100,89,42
78,99,62,100,22,31,0,85,100,70
50,100,85,86,68,13,25,43,90,100
100,73,34,93,19,69,0,71,96,64
92,93,53,94,38,51,0,60,100,81
84,88,43,81,23,40,0,80,100,71
40,100,88,66,77,6,27,28,88,100
74,93,57,100,41,25,0,63,100,87
85,83,47,93,24,36,0,69,100,78
100,65,29,97,12,92,0,84,95,62
42,90,85,100,60,0,12,56,91,100
80,98,60,94,40,37,2,62,100,78
33,100,97,84,77,0,26,39,84,100
57,100,81,69,60,13,8,35,100,90
68,100,70,86,50,35,5,47,100,90
100,52,14,96,0,86,3,100,88,40
56,100,82,83,51,14,0,45,100,91
43,100,97,56,78,0,40,14,90,100
62,92,56,100,23,0,6,86,100,82
50,87,80,100,50,22,0,64,100,95
100,47,6,84,0,89,6,100,77,28
100,68,26,100,4,67,0,89,88,49
55,98,68,100,56,15,11,70,95,100
58,100,86,75,69,13,24,34,100,98
54,100,89,84,61,14,11,42,100,95
100,75,34,93,2,61,0,80,92,55
54,100,77,67,68,21,23,42,93,100
51,99,77,100,60,0,10,55,97,100
60,97,66,100,52,10,4,67,100,100
79,93,53,97,36,32,0,67,100,82
15,88,100,90,91,0,46,41,64,100
100,59,23,100,6,89,0,92,97,53
87,99,59,100,32,39,0,71,100,76
69,85,51,100,41,23,0,66,100,87
35,100,85,92,84,0,39,51,79,100
54,100,73,88,68,0,15,47,99,100
36,100,84,88,69,0,17,52,85,100
100,60,21,100,12,79,0,91,96,55
52,75,67,100,50,13,5,60,100,93
41,100,89,86,71,5,25,42,86,100
47,100,94,95,68,0,22,49,100,100
69,100,63,91,45,24,5,72,100,90
65,100,68,95,58,20,9,58,100,99
51,100,72,88,67,5,17,53,91,100
30,83,100,84,87,0,54,28,66,100
75,98,59,100,29,23,0,76,100,77
83,100,56,98,25,27,0,84,100,78
67,100,80,81,52,29,11,41,100,84
47,100,77,89,61,16,4,57,95,100
45,100,79,93,68,0,19,56,92,100
73,85,48,100,15,14,0,76,100,75
94,63,27,100,12,77,0,81,100,64
88,86,47,99,30,46,0,71,100,74
70,100,67,98,57,29,13,58,100,96
83,81,43,93,21,33,0,74,100,77
76,94,58,99,36,29,0,63,100,79
55,100,73,97,49,5,0,63,100,94
59,100,79,95,55,15,8,55,100,93
84,92,50,98,34,41,0,70,100,77
30,90,100,55,85,0,51,10,72,100
27,88,100,59,92,0,60,8,65,100
26,97,100,85,86,0,44,39,73,100
100,56,15,76,8,88,0,100,86,42
28,84,100,76,83,8,25,48,82,100
83,95,55,100,35,39,0,66,100,78
100,56,19,76,0,88,17,100,81,36
43,100,76,85,73,0,25,48,85,100
29,99,100,64,85,0,46,25,73,100
74,100,67,75,47,24,0,44,100,86
48,100,79,81,68,0,13,43,96,100
100,60,15,100,9,70,0,92,88,49
100,86,46,93,15,62,0,70,92,63
26,100,100,78,84,0,40,33,72,100
55,100,83,73,66,9,13,38,100,96
52,100,73,88,61,4,9,49,94,100
37,100,92,88,77,0,37,37,77,100
42,100,88,82,71,7,15,40,96,100
100,64,29,100,19,79,0,74,100,69
65,96,64,100,40,1,0,68,100,89
100,83,42,100,14,58,0,75,93,61
42,100,93,91,72,0,26,49,86,100
100,57,20,100,10,86,0,93,94,51
61,100,80,77,74,23,23,37,100,98
100,60,20,92,2,79,0,100,94,44
87,100,64,90,41,35,0,57,100,84
88,96,54,89,33,48,0,63,100,73
43,100,83,72,75,0,27,33,88,100
84,96,53,98,26,36,0,75,100,73
98,87,52,86,26,49,0,64,100,76
100,59,18,100,3,87,0,100,93,46
70,92,54,100,32,21,0,83,100,81
46,97,73,100,60,0,10,58,94,100
54,100,92,60,73,14,33,18,98,100
49,100,84,99,66,0,15,59,98,100
100,86,42,100,19,57,0,80,100,70
72,95,66,100,31,24,0,66,100,75
33,96,100,95,78,0,38,37,73,100
33,97,94,100,62,10,0,60,96,100
39,100,87,93,66,0,15,49,91,100
55,99,79,100,58,17,8,56,100,98
77,92,49,100,32,29,0,81,100,81
50,100,84,97,61,5,11,52,99,100
53,100,79,58,70,0,18,36,95,100
24,86,100,69,83,0,45,18,67,100
94,86,46,79,27,51,0,68,100,74
23,84,100,99,70,13,5,55,78,100
32,100,98,94,82,0,36,45,81,100
48,100,93,96,67,14,16,45,98,100
83,78,38,100,18,35,0,78,100,70
39,100,80,94,72,5,23,48,84,100
82,99,61,99,33,32,0,67,100,84
28,89,100,88,69,11,5,51,85,100
51,100,81,92,56,28,0,61,100,97
56,100,79,60,74,16,29,28,94,100
33,98,100,81,77,28,22,39,85,100
18,82,100,94,71,6,6,51,77,100
71,100,59,98,32,25,0,82,100,91
43,100,78,75,77,7,27,41,85,100
37,100,86,88,72,0,17,55,91,100
76,92,57,100,45,21,6,66,100,100
78,100,55,97,22,26,0,90,100,73
62,100,71,96,53,9,4,65,100,94
69,98,55,98,27,11,0,90,100,85
21,100,99,74,76,0,25,50,74,100
16,74,100,80,79,12,16,45,75,100
71,85,51,100,37,23,0,69,100,87
54,100,93,58,71,15,33,19,93,100
67,100,70,90,41,23,0,68,100,84
63,100,69,88,54,12,4,58,100,96
98,85,42,100,11,46,0,79,100,64
59,100,83,70,61,28,0,38,100,95
38,95,100,97,51,14,0,65,100,94
65,100,59,97,26,5,0,86,100,86
18,65,100,80,87,9,32,35,61,100
56,100,79,85,66,39,9,47,100,100
45,100,84,93,63,0,9,47,100,100
85,99,62,100,35,31,0,70,100,82
61,100,83,67,61,21,17,35,100,93
77,93,54,100,41,33,0,65,100,85
64,100,71,88,63,16,14,52,100,97
72,92,57,100,23,21,0,79,100,72
30,100,92,89,72,0,22,49,83,100
100,60,23,100,11,85,0,88,99,58
100,53,18,100,0,91,0,93,89,39
100,54,15,88,0,84,3,100,91,41
88,100,60,90,33,41,0,65,100,77
59,100,77,82,50,23,0,61,100,95
48,90,77,100,63,0,18,59,96,100
24,94,100,80,77,3,31,34,72,100
63,100,65,96,29,3,0,78,100,83
39,100,83,82,70,4,23,38,85,100
50,100,77,92,64,4,17,51,91,100
97,85,44,82,25,55,0,73,100,71
60,87,53,100,27,5,0,85,100,82
100,56,15,70,0,75,15,100,83,34
74,90,52,100,43,32,2,63,100,86
51,100,82,96,48,18,0,63,100,92
54,100,92,93,67,21,21,43,100,100
100,95,49,100,14,54,0,89,96,62
60,100,65,93,42,9,0,89,100,92
17,92,100,85,86,0,33,43,74,100
83,97,58,100,37,37,0,65,100,79
85,97,53,100,24,34,0,86,100,75
48,100,88,88,63,0,9,47,100,100
58,100,72,92,50,15,0,60,100,95
58,100,83,57,48,12,1,47,100,86
51,100,96,46,78,17,43,4,92,100
98,80,43,100,24,55,0,68,100,73
52,100,76,88,66,12,20,47,91,100
64,100,65,89,45,9,0,73,100,97
45,100,76,89,72,0,23,48,87,100
76,99,58,92,35,27,0,77,100,81
69,94,60,100,34,16,0,70,100,82
100,61,23,100,2,88,0,92,95,47
100,67,30,100,14,56,0,78,99,66
57,100,84,76,69,14,26,34,97,100
34,100,96,99,66,13,1,55,91,100
24,88,100,70,95,0,57,25,69,100
44,100,97,77,69,4,28,33,85,100
100,62,25,80,8,84,0,87,100,61
60,100,68,96,63,17,16,58,94,100
60,100,66,90,42,1,0,75,100,93
100,36,3,61,0,91,17,100,68,20
73,86,51,100,24,12,0,72,100,81
53,100,85,67,70,7,26,30,96,100
28,100,90,86,72,0,18,59,82,100
33,100,81,83,64,0,8,60,89,100
64,100,71,84,45,11,0,59,100,87
27,95,100,56,100,0,70,14,65,94
64,100,60,96,37,6,0,89,100,94
59,100,90,70,67,28,24,32,100,97
40,92,94,100,68,13,17,48,89,100
71,94,59,84,46,29,8,63,100,88
100,55,14,80,0,85,5,100,85,34
95,66,30,91,8,73,0,82,100,64
69,99,62,93,31,6,0,80,100,86
59,100,79,80,57,30,6,46,100,95
49,100,92,62,80,16,45,17,86,100
44,100,81,97,68,11,18,51,91,100
52,100,95,87,67,21,26,38,92,100
74,100,68,96,49,42,11,68,100,86
55,100,78,78,48,16,0,60,100,91
62,98,69,100,62,25,21,56,97,100
14,91,100,63,86,0,36,43,68,100
43,99,90,100,65,7,15,56,92,100
75,96,60,100,53,32,12,62,100,94
65,100,64,100,44,19,0,70,100,98
62,100,68,98,62,21,17,60,96,100
66,100,68,95,52,16,4,63,100,96
86,86,48,100,27,38,0,69,100,77
85,95,55,92,31,37,0,72,100,79
100,75,31,100,22,62,0,80,100,67
53,99,73,78,69,0,20,43,92,100
85,88,46,100,24,40,0,82,100,70
60,93,63,100,42,0,5,69,100,92
89,88,45,100,31,49,0,74,100,74
64,100,69,82,68,17,17,42,96,100
61,100,70,95,57,8,9,62,98,100
100,45,4,79,0,94,18,100,77,30
88,100,60,71,35,44,0,60,100,77
36,100,89,77,76,0,26,40,87,100
78,100,66,90,46,21,2,56,100,87
67,100,71,79,53,25,6,46,100,89
60,100,79,70,65,21,14,38,100,93
39,100,94,81,67,16,14,58,91,100
74,99,65,100,27,18,0,74,100,76
38,96,93,100,60,15,0,61,96,100
61,98,69,100,49,10,9,74,100,93
40,100,99,74,75,0,25,33,96,100
60,100,74,82,52,9,2,48,100,92
37,100,88,80,77,0,35,35,77,100
69,100,73,88,42,19,0,62,100,83
83,89,45,100,33,44,0,71,100,73
93,77,39,100,12,44,0,73,100,68
56,97,75,100,55,17,5,58,100,97
100,64,25,97,15,86,0,91,94,59
54,95,69,100,50,2,1,62,100,96
92,81,40,100,24,49,0,72,100,69
19,85,92,100,75,0,29,46,65,100
63,100,70,89,60,11,11,52,100,96
48,100,79,84,63,3,15,54,91,100
34,100,93,81,76,0,22,54,87,100
59,100,69,93,54,5,8,67,98,100
84,91,54,100,27,34,0,69,100,72
36,100,99,50,90,0,58,11,80,100
83,93,56,100,35,33,0,66,100,81
29,76,100,80,74,25,13,47,79,100
44,100,82,86,66,2,17,45,88,100
100,51,15,92,0,86,1,100,85,32
49,100,78,92,66,9,11,50,96,100
60,100,70,78,57,39,0,49,100,98
89,77,40,100,23,46,0,73,100,74
79,100,65,83,49,47,6,52,100,87
100,84,44,100,28,61,0,70,96,68
100,48,12,100,2,88,0,99,82,33
42,100,91,81,70,0,22,42,92,100
80,93,56,96,38,36,0,58,100,80
91,91,44,90,19,44,0,90,100,67
75,97,62,100,34,26,0,71,100,79
50,100,78,84,64,7,7,53,100,100
54,100,90,71,72,16,28,35,96,100
25,79,100,76,90,0,55,30,65,100
49,86,66,100,62,0,20,61,96,100
79,93,58,72,56,42,18,37,100,90
79,91,54,100,29,33,0,73,100,78
37,100,93,88,73,0,26,45,85,100
96,89,52,96,24,49,0,68,100,77
65,95,65,100,45,13,1,60,100,89
100,62,23,89,2,85,0,97,89,45
74,96,55,100,27,14,0,85,100,88
90,92,44,100,23,47,0,89,100,69
43,100,92,86,67,0,16,42,99,100
89,85,42,99,30,49,0,74,100,75
74,100,62,99,34,25,0,77,100,79
43,100,89,98,71,0,24,54,91,100
40,100,88,85,69,3,24,41,85,100
80,89,53,100,27,24,0,69,100,79
88,100,63,81,33,37,0,67,100,74
74,98,61,100,41,21,1,73,100,89
67,98,66,100,53,19,10,61,100,93
74,100,70,87,40,28,0,56,100,79
16,100,90,84,85,0,26,43,74,100
92,85,44,85,26,47,0,75,100,74
30,100,92,90,82,3,31,41,77,100
34,100,92,86,82,0,36,44,86,100
52,100,95,75,71,24,27,30,96,100
73,91,54,100,47,30,9,68,100,90
48,100,76,88,60,0,6,64,100,100
48,100,74,94,66,5,16,52,90,100
59,100,76,72,46,15,0,50,100,82
29,100,87,75,81,0,21,45,88,100
93,93,51,100,12,38,0,79,100,66
62,97,66,100,48,10,3,61,100,97
69,2,0,89,29,100,42,100,37,15
58,0,11,66,34,100,59,100,16,0
46,0,18,73,70,100,72,99,5,32
50,2,5,93,57,100,89,100,0,17
50,6,4,72,60,100,78,100,0,25
50,8,17,78,52,100,74,100,0,13
65,1,11,73,33,100,55,100,30,0
37,1,2,58,91,100,78,90,0,51
50,4,3,66,47,100,80,100,0,5
50,6,8,73,45,100,68,100,0,11
61,1,5,79,46,100,78,100,1,0
67,10,5,66,14,100,27,100,33,0
41,1,5,95,75,94,100,100,0,41
58,0,12,61,72,100,59,89,31,53
43,0,14,89,74,100,89,100,15,45
61,1,20,64,37,100,58,100,24,0
53,16,24,61,42,100,59,100,5,0
57,0,0,74,79,100,69,100,28,59
49,5,0,75,71,100,93,100,0,33
49,7,3,79,71,100,84,100,0,42
57,0,19,69,43,100,64,100,6,0
50,1,0,71,49,100,76,100,0,11
64,13,20,84,60,100,67,100,26,31
36,8,32,73,100,79,73,92,58,85
50,6,20,85,70,100,76,100,11,38
66,4,17,100,22,100,47,91,33,0
62,11,21,89,43,100,64,100,23,9
51,2,5,76,61,100,65,100,6,40
56,0,5,95,61,100,59,100,22,46
66,5,0,79,14,100,25,100,34,0
18,0,6,88,83,72,100,100,0,47
59,18,33,76,66,91,100,100,0,7
51,6,8,71,41,100,65,100,2,0
57,10,11,76,34,100,62,100,12,0
53,6,7,76,57,100,77,100,0,9
57,1,2,82,43,100,51,100,12,24
52,0,18,81,39,100,69,100,7,0
56,2,4,78,36,100,64,100,12,0
55,24,31,79,60,100,94,100,0,10
50,3,5,63,54,100,64,100,0,28
59,10,17,72,39,100,63,100,18,0
52,2,6,80,33,100,37,100,4,5
51,18,39,79,100,64,68,94,74,94
51,0,4,72,56,100,76,100,0,21
49,10,11,91,43,100,70,100,0,8
50,4,0,82,64,100,82,100,0,25
49,1,0,67,69,100,91,100,0,34
56,5,8,75,28,100,40,100,13,7
30,0,9,72,74,100,68,100,6,49
32,2,23,86,87,100,95,100,18,55
52,9,10,75,47,100,63,100,4,14
49,15,7,74,49,100,70,100,0,18
50,8,11,80,54,100,72,100,0,24
53,19,21,73,74,99,100,100,0,33
48,0,2,99,59,100,77,100,0,29
49,2,8,61,41,100,58,100,0,7
49,0,2,75,75,100,94,100,0,43
60,1,0,100,30,100,58,99,21,0
71,0,26,64,44,100,59,100,32,0
61,10,27,80,38,100,61,100,21,0
97,0,5,76,43,100,52,100,49,0
54,1,12,79,59,100,60,100,19,41
49,9,15,73,41,100,62,100,0,11
50,0,7,88,34,100,65,100,1,0
44,15,0,69,80,100,96,100,0,45
63,7,13,91,43,100,65,100,25,12
45,19,0,63,85,93,100,100,0,44
45,3,0,49,85,100,81,94,0,48
64,20,19,89,29,100,49,100,20,0
57,21,29,87,39,100,66,100,15,0
48,0,1,87,61,100,80,100,0,33
56,17,26,82,81,97,100,100,0,38
43,0,8,68,64,100,75,98,0,31
49,6,0,84,69,100,87,100,0,38
50,3,3,76,66,100,82,100,0,31
60,1,1,87,38,100,71,100,15,0
52,0,5,79,54,100,69,100,4,25
64,2,4,90,27,100,46,100,29,2
47,0,1,77,77,100,94,100,0,47
51,14,15,69,66,100,87,100,0,24
51,4,2,73,56,100,68,100,2,25
58,3,2,87,48,100,67,100,16,16
82,0,10,73,41,100,62,100,38,0
75,10,16,92,49,100,93,100,14,0
49,5,0,60,88,100,92,100,0,48
64,1,7,100,30,100,54,100,29,0
50,3,0,72,50,100,62,100,0,24
40,0,3,76,72,100,95,100,0,40
55,23,13,63,48,100,56,100,11,19
56,18,0,78,70,100,80,100,14,40
54,3,0,71,51,100,54,100,3,29
62,5,9,87,30,100,55,100,26,0
47,0,3,81,83,100,98,100,0,52
50,5,15,66,49,100,76,100,0,9
50,0,3,80,40,100,60,100,0,0
50,9,0,69,75,100,94,100,0,39
56,17,19,77,45,100,55,100,9,14
50,3,13,91,36,100,61,100,0,0
28,1,18,82,90,92,100,100,13,55
61,9,15,66,24,100,41,100,22,0
51,14,17,76,68,100,91,100,0,28
57,0,2,77,60,100,57,100,11,38
52,5,9,80,37,100,59,100,0,3
49,0,8,71,59,100,74,100,0,30
62,7,22,78,35,100,58,100,27,0
69,2,0,88,45,100,56,100,34,26
58,1,4,85,39,100,75,100,11,0
23,2,20,75,74,83,100,100,0,37
62,4,11,77,39,100,49,100,24,15
50,5,9,84,57,100,76,100,0,16
51,5,11,96,30,100,56,100,3,0
53,3,0,72,38,100,62,100,5,0
57,2,4,86,30,100,54,100,14,0
54,20,22,79,69,100,89,100,0,31
42,10,0,80,82,94,100,100,0,45
46,14,12,84,63,100,78,100,0,34
52,17,31,76,52,100,73,100,0,6
65,0,15,99,19,100,40,100,33,0
62,11,20,74,36,100,63,100,24,0
63,8,12,95,40,100,74,100,15,1
57,4,4,64,53,100,56,100,15,26
61,16,19,87,37,100,56,100,15,1
44,0,17,93,89,100,93,100,28,60
50,7,8,69,69,100,87,100,0,32
62,1,8,86,34,100,50,100,18,0
50,10,10,70,63,100,72,100,0,35
50,8,12,66,37,100,50,100,0,7
49,3,1,63,37,100,61,100,0,5
51,9,0,70,49,100,77,100,0,14
55,3,4,68,70,100,76,100,0,28
54,2,0,100,37,100,69,94,9,0
49,7,32,95,94,100,18,94,4,59
58,14,27,84,51,100,63,100,14,15
52,1,0,78,31,100,55,100,4,0
66,0,16,78,68,100,54,100,48,60
58,0,19,80,38,100,68,100,16,0
62,5,6,80,32,100,37,100,23,11
50,2,7,71,70,100,83,100,0,31
29,6,28,78,100,84,77,100,30,70
69,23,32,84,32,100,53,100,29,0
56,0,3,90,54,100,72,100,13,26
67,3,2,98,21,100,29,100,33,0
54,19,29,85,46,100,73,100,5,0
29,2,21,77,100,90,94,100,14,58
48,12,0,82,69,100,93,100,0,36
57,20,18,76,38,100,65,100,13,0
37,2,19,77,66,100,74,100,0,34
53,2,0,63,37,100,52,100,6,5
46,4,24,79,100,98,87,100,23,63
50,3,0,37,55,100,49,82,0,26
50,4,5,68,54,100,68,100,0,21
43,13,4,71,56,100,72,100,0,32
50,2,1,75,68,100,93,100,0,34
31,0,12,73,93,100,70,100,15,61
53,0,14,76,42,100,72,100,2,0
51,19,11,63,77,100,89,100,0,40
55,5,0,76,48,100,70,100,11,16
19,0,21,70,100,88,99,94,8,55
49,5,1,67,69,100,81,100,0,39
60,1,0,82,58,100,66,100,19,34
56,4,8,90,34,100,48,100,12,12
52,18,19,83,56,100,78,100,0,13
48,17,10,80,68,100,95,100,0,32
50,3,0,97,49,100,77,100,0,16
43,4,0,78,71,100,79,100,0,42
50,0,1,63,44,100,58,100,0,11
38,0,10,76,78,100,81,100,0,43
55,6,0,62,42,100,56,98,11,14
47,10,0,73,79,100,94,100,0,43
35,1,9,92,77,89,100,100,0,41
30,0,8,78,78,93,100,100,0,42
50,7,0,69,76,99,100,100,0,36
56,9,0,66,41,100,53,100,13,14
66,7,0,70,26,100,34,100,28,15
54,6,9,74,57,100,81,100,0,18
52,4,2,98,42,100,72,100,3,0
44,19,0,73,75,100,92,100,0,43
51,0,10,72,72,100,49,100,10,43
59,12,30,96,40,100,68,100,19,0
57,5,0,71,69,100,64,100,28,53
50,14,8,81,48,100,67,100,0,12
48,0,5,72,67,100,79,100,0,33
58,14,24,97,47,100,79,100,8,0
56,22,22,78,60,100,89,100,0,16
50,0,4,73,51,100,70,100,0,13
60,0,6,68,55,100,55,100,0,7
50,11,0,83,43,100,67,100,0,12
50,7,8,78,57,100,76,100,0,24
72,0,19,81,50,100,67,100,29,0
69,8,0,79,22,100,31,100,34,7
59,0,8,60,36,100,57,100,15,0
58,0,4,56,40,100,50,100,12,10
47,0,2,86,69,100,94,100,0,37
37,7,20,91,79,93,100,100,0,41
50,0,2,79,30,100,56,100,0,0
18,0,19,79,93,89,100,100,9,55
55,12,23,68,56,100,74,100,10,17
58,8,8,78,34,100,62,100,15,0
65,0,7,79,29,100,51,100,30,0
62,8,0,66,50,100,51,100,25,33
72,0,1,78,36,100,68,100,27,0
65,4,0,85,33,100,48,100,24,9
51,9,17,74,37,100,54,100,2,5
51,1,0,89,38,100,56,100,1,8
58,1,4,86,39,100,73,100,0,0
52,0,0,85,45,100,59,100,0,22
51,6,6,68,45,100,65,100,0,13
50,0,0,85,36,100,58,100,0,5
51,0,0,78,34,100,62,100,1,0
60,8,13,62,37,100,61,100,20,0
49,6,15,67,61,100,80,100,0,24
54,1,0,83,44,100,75,100,0,4
63,5,9,100,32,100,58,98,27,0
66,2,7,85,44,100,54,100,33,22
66,0,15,66,70,100,45,98,35,45
26,0,3,69,77,97,100,100,0,42
54,18,18,86,44,100,74,100,0,3
58,18,23,69,39,100,70,100,16,0
56,0,1,79,49,100,64,100,10,24
50,0,9,73,40,100,60,100,0,7
62,9,24,78,46,100,58,100,19,10
58,2,16,82,75,100,65,98,28,53
50,3,0,67,71,100,76,100,0,41
54,16,12,80,36,100,43,100,7,9
50,0,1,54,43,100,62,100,0,3
50,6,8,71,62,100,82,100,0,24
49,15,10,74,76,100,100,100,0,34
62,1,1,88,28,100,50,100,23,0
50,1,3,96,42,100,66,100,0,4
48,5,14,90,75,100,89,100,9,44
35,0,15,66,74,100,100,92,0,36
52,8,18,64,37,100,57,100,5,0
60,0,3,87,61,100,71,100,21,33
40,0,20,76,100,98,82,100,47,80
59,4,6,83,32,100,54,100,18,0
67,0,5,100,13,100,34,96,34,0
49,3,0,86,59,100,68,100,0,33
50,4,0,76,46,100,72,100,0,12
50,3,6,71,44,100,53,100,0,9
45,6,20,88,70,100,97,100,0,34
42,6,0,66,81,100,92,100,0,50
47,0,4,81,68,100,90,100,0,34
41,0,12,90,61,100,87,100,0,30
50,9,6,72,47,100,70,100,0,9
39,0,10,73,81,100,93,100,0,43
50,6,0,63,60,100,63,100,0,27
51,8,13,83,61,100,87,100,0,27
49,0,8,86,66,100,66,100,26,51
61,4,22,79,81,100,66,99,34,58
23,12,19,80,100,97,77,80,0,66
28,0,18,55,88,100,95,86,0,48
56,5,0,66,44,100,56,100,13,14
0,6,28,80,84,47,100,100,18,52
50,10,15,68,55,100,63,100,0,14
50,2,0,60,37,100,61,100,0,2
50,0,2,78,41,100,63,100,0,13
35,0,11,83,75,100,89,100,0,42
40,7,0,72,83,94,100,100,0,47
55,1,3,87,43,100,77,100,0,5
41,4,12,56,94,100,88,92,0,51
50,4,2,68,35,100,47,100,0,8
60,3,5,91,39,100,49,100,20,21
50,1,3,76,66,100,84,100,0,37
66,1,0,86,43,100,46,100,34,31
39,0,5,81,77,93,100,100,0,41
18,3,21,78,93,85,100,100,15,57
31,1,14,72,84,100,94,100,0,47
50,0,1,85,43,100,70,100,0,5
50,5,0,85,54,100,79,100,0,23
52,24,14,74,66,100,72,100,0,31
68,0,2,98,25,100,47,100,34,0
64,19,18,90,37,100,67,100,12,0
57,1,0,65,68,100,40,88,28,56
63,13,22,73,40,100,56,100,19,3
59,1,0,65,55,100,63,98,19,26
49,3,4,71,78,99,100,100,0,37
43,6,0,69,76,100,82,100,0,43
51,10,4,85,49,100,73,100,0,19
49,14,14,59,54,100,76,100,0,15
59,7,0,59,32,100,57,100,19,0
61,2,0,81,45,100,58,100,23,25
58,0,26,66,51,100,76,100,12,0
51,3,10,93,34,100,61,100,4,0
50,16,22,71,67,100,90,100,0,28
50,7,0,58,59,100,67,99,0,29
50,9,8,65,48,100,64,100,0,16
60,0,9,70,33,100,55,100,23,0
58,1,3,77,31,100,57,100,17,0
50,0,2,80,51,100,61,100,0,28
53,7,13,78,44,100,79,100,0,1
62,14,19,77,34,100,53,100,23,0
43,11,0,73,82,95,100,100,0,47
30,9,0,53,94,99,100,90,0,56
51,6,23,92,82,100,88,100,26,55
65,0,1,80,18,100,34,100,30,0
62,0,2,78,30,100,50,100,25,0
65,4,6,85,49,100,65,100,30,21
36,6,0,77,74,82,100,100,0,40
50,9,8,70,55,100,69,100,0,19
59,0,8,74,43,100,53,100,20,18
0,0,13,79,76,49,100,100,7,42
47,23,28,81,75,84,100,100,0,36
50,8,0,92,63,100,76,100,0,30
48,1,8,78,62,100,69,100,2,34
60,6,0,84,26,100,49,100,21,0
52,13,13,82,52,100,76,100,0,13
47,13,6,81,78,95,100,100,0,42
65,11,32,83,35,100,59,100,30,0
51,0,4,88,51,100,65,100,11,30
67,0,5,95,34,100,55,100,21,6
50,2,2,73,54,100,81,100,0,16
53,0,6,93,66,100,78,100,11,36
51,16,12,76,67,100,93,100,0,28
77,7,20,80,60,100,41,100,56,53
58,13,21,78,58,100,66,100,15,20
39,5,23,91,79,100,97,100,15,47
49,0,3,91,49,100,86,100,0,11
0,2,23,89,93,55,100,100,25,62
68,0,2,77,62,100,60,100,26,42
48,35,15,81,66,100,95,100,0,21
48,1,5,88,71,100,92,100,0,36
68,1,0,72,10,100,27,100,35,2
75,0,25,81,44,100,56,100,35,0
56,11,16,71,65,100,70,100,11,28
50,17,16,84,46,100,72,100,0,8
65,1,3,75,55,100,61,100,26,24
51,19,15,75,45,100,74,100,0,2
59,16,23,82,65,100,73,100,14,32
50,10,6,75,56,100,79,100,0,19
32,15,14,86,90,86,100,96,0,50
51,7,11,85,45,100,71,100,0,11
64,3,8,88,30,100,51,100,27,0
39,0,9,84,72,88,100,100,0,35
37,0,3,75,69,100,74,100,0,41
55,2,8,96,60,100,96,100,0,16
61,4,9,85,61,100,68,100,20,31
49,23,18,69,60,100,86,100,0,18
57,10,16,53,38,100,60,100,14,0
56,18,20,63,39,100,63,100,13,0
54,24,24,93,44,100,75,100,6,0
27,2,26,83,100,84,93,100,34,70
57,11,16,71,55,100,65,100,13,20
50,8,4,66,63,100,86,100,0,25
29,3,10,69,83,100,78,100,0,47
50,5,0,75,47,100,64,100,0,15
60,19,31,66,40,100,65,100,18,0
55,21,29,79,71,100,99,100,0,24
51,5,0,76,41,100,77,100,2,0
50,5,3,89,56,100,74,100,0,25
5,0,18,82,83,72,100,100,9,48
56,7,13,88,31,100,60,100,10,0
58,0,10,70,69,100,56,100,10,38
51,16,14,80,61,100,83,100,0,20
42,3,20,93,80,100,94,100,23,53
64,17,20,81,56,100,68,100,16,24
66,0,5,83,42,100,53,100,27,16
68,0,3,78,24,100,41,100,33,0
53,2,4,63,70,100,86,100,0,24
47,4,26,62,86,100,69,89,28,59
49,0,4,80,34,100,60,100,0,1
50,13,11,69,56,100,73,100,0,19
49,5,0,90,55,100,75,100,0,26
54,27,29,100,46,100,83,98,6,0
50,5,6,72,56,100,66,100,0,19
60,8,16,76,58,100,63,100,20,26
78,0,16,77,43,100,63,100,29,0
51,6,6,82,40,100,69,100,4,0
35,7,30,83,100,83,78,100,37,70
56,7,26,56,35,100,57,100,15,0
50,14,6,71,69,100,87,100,0,34
43,0,13,78,63,100,83,100,0,27
65,3,0,79,53,100,51,100,30,37
51,11,9,71,40,100,60,100,0,6
70,3,7,95,15,100,32,100,41,11
63,2,16,68,32,100,54,100,28,0
50,5,6,63,50,100,68,100,0,8
52,0,9,79,46,100,54,100,18,28
52,0,8,81,73,100,77,100,17,46
36,11,0,57,67,100,65,93,0,44
58,0,6,73,62,100,66,100,12,37
58,5,10,84,32,100,54,100,15,0
53,15,16,83,39,100,59,100,0,5
51,12,17,65,48,100,55,100,1,15
58,0,1,75,56,100,58,100,14,29
49,13,3,79,59,100,81,100,0,22
50,4,8,64,43,100,65,100,0,1
60,4,9,78,31,100,52,100,20,0
66,2,14,75,71,100,53,97,35,49
46,9,0,67,74,100,85,100,0,43
83,0,12,79,42,100,56,100,36,0
52,21,26,95,41,100,71,100,1,0
69,4,9,80,7,100,24,100,34,0
55,3,7,77,27,100,50,100,11,0
50,9,15,74,53,100,77,100,0,18
51,7,2,74,68,100,96,100,0,34
50,0,3,74,57,100,76,100,0,26
66,0,22,66,37,100,45,100,20,0
62,0,1,79,27,100,49,100,24,0
37,1,11,91,79,100,100,100,0,42
88,0,8,85,39,100,46,100,34,0
50,1,1,59,61,100,87,100,0,22
33,0,13,85,72,88,100,100,0,36
42,13,4,80,56,100,76,100,0,28
51,17,20,78,68,100,96,100,0,23
50,23,8,81,70,100,83,100,0,33
