14,68,59,3
4,91,58,0
21,42,65,1
17,69,49,10
11,77,28,0
15,74,51,11
13,81,43,0
27,78,53,15
2,82,47,0
11,100,60,0
18,97,32,1
0,79,49,12
14,93,48,1
6,81,48,1
13,69,57,15
0,87,68,0
32,69,58,21
18,61,61,0
0,100,50,5
5,100,50,0
0,87,69,2
4,74,51,0
4,97,50,0
0,82,50,3
22,91,0,0
27,92,47,6
4,78,60,0
4,82,50,0
15,89,37,1
6,73,53,3
1,65,66,0
0,81,49,5
29,100,65,8
15,84,50,0
4,71,51,0
28,100,66,4
19,64,64,0
11,67,59,2
10,97,48,1
28,88,53,0
30,96,56,9
8,78,63,6
9,76,54,14
14,67,66,0
27,72,64,9
9,75,62,0
0,100,59,0
25,75,50,10
1,86,52,0
3,59,66,1
14,72,58,2
5,67,69,0
3,62,70,7
0,84,50,3
9,99,63,0
13,84,49,4
14,86,51,11
0,81,53,3
14,99,51,0
0,72,50,6
11,91,53,1
0,66,66,1
7,100,48,0
10,98,15,2
6,62,64,7
16,74,68,0
0,77,53,5
4,94,30,5
12,67,54,1
0,86,47,12
20,79,49,9
0,77,65,4
5,92,51,0
2,68,71,0
18,73,54,0
7,69,72,0
7,95,47,0
6,66,49,13
9,100,51,0
19,100,46,0
10,100,12,0
0,85,66,8
1,71,50,6
0,95,67,9
0,65,58,3
7,93,60,6
17,86,58,6
16,69,67,0
0,87,52,1
18,91,55,1
11,65,50,5
9,100,58,0
4,75,66,0
0,79,64,1
1,68,50,3
9,74,62,0
0,82,50,4
22,60,62,4
8,86,50,0
8,74,49,1
23,74,68,0
7,66,61,9
1,66,67,4
1,70,71,2
10,66,61,0
7,71,62,0
1,68,68,0
16,74,51,0
0,100,62,7
0,83,54,2
10,72,59,0
18,83,48,6
18,79,59,1
10,68,52,3
5,77,47,0
13,83,51,23
6,71,49,0
0,88,70,1
1,81,56,0
1,74,55,6
22,67,66,8
23,92,46,0
0,79,76,5
3,70,52,5
6,75,52,7
1,91,63,0
0,68,62,7
10,100,45,0
19,100,55,0
25,73,62,0
9,67,63,0
11,68,68,0
24,100,45,1
0,85,64,2
1,70,64,0
7,69,50,7
11,100,48,7
0,90,69,4
5,78,51,8
18,69,49,7
0,71,50,2
9,60,59,4
4,87,61,0
11,100,64,0
8,72,53,7
0,76,53,2
5,75,47,13
0,80,63,0
0,71,58,2
4,73,58,0
1,72,52,0
11,74,50,8
0,90,51,0
7,88,61,8
9,81,51,2
0,99,56,13
2,97,57,0
9,67,55,2
1,90,50,0
2,71,69,0
19,100,52,0
12,80,65,0
7,71,50,6
0,76,49,3
18,100,12,0
0,94,70,4
2,77,50,7
21,76,50,5
8,100,65,0
0,82,63,3
15,74,59,24
1,90,58,0
2,100,21,13
4,81,48,5
24,100,61,3
5,74,67,0
7,67,49,8
13,77,55,0
0,75,64,2
4,74,68,0
16,71,65,0
20,100,49,3
2,73,51,1
12,73,59,0
0,91,50,3
0,86,50,0
8,68,67,0
16,71,52,15
0,100,63,5
0,80,49,12
1,82,59,1
3,64,61,0
7,73,62,0
0,77,51,8
18,77,51,4
0,66,66,0
19,81,59,0
0,79,62,0
17,71,52,7
0,98,46,19
7,96,43,17
12,100,43,0
2,80,50,0
6,76,53,2
3,80,51,4
0,79,53,4
11,49,68,4
1,81,39,11
14,75,54,6
3,74,53,0
9,100,32,0
16,66,69,0
12,88,47,0
20,69,54,27
23,88,11,5
0,65,66,2
9,79,58,0
4,100,47,0
0,100,69,4
12,71,66,0
2,95,69,0
8,64,63,14
15,90,49,16
12,70,59,8
11,63,66,0
12,83,48,2
0,91,45,22
3,82,62,1
0,100,60,5
25,71,61,13
24,97,50,0
10,90,48,0
0,77,54,0
0,100,35,17
3,100,56,0
0,70,66,2
0,64,75,1
3,69,65,0
7,70,50,7
10,72,58,0
0,74,50,7
1,77,50,5
22,86,49,3
22,88,58,0
0,97,42,1
17,100,56,19
4,94,62,0
1,100,58,0
14,78,42,1
1,86,53,0
4,94,76,2
5,74,66,0
0,87,46,2
7,99,47,3
0,84,67,0
8,66,49,9
3,94,45,9
3,87,45,2
0,88,66,2
0,82,66,7
2,61,67,0
18,78,50,8
21,100,28,0
2,72,57,0
2,86,60,0
4,68,70,3
0,72,47,7
20,79,52,0
15,95,29,1
9,100,49,0
15,75,57,0
12,68,54,9
5,86,57,0
4,80,66,3
9,79,60,7
0,96,44,12
11,100,1,0
4,87,29,4
4,76,62,0
18,94,60,0
20,97,49,2
0,88,45,18
0,68,50,7
10,66,52,7
0,100,67,1
7,100,24,0
31,69,68,14
13,93,66,4
0,89,14,14
0,70,63,1
0,69,67,0
6,66,64,0
7,73,55,1
0,95,63,4
19,78,56,0
16,77,43,6
0,97,60,0
3,87,69,5
16,79,57,0
6,82,51,13
10,62,62,12
12,69,52,1
16,57,64,11
9,73,50,0
0,87,66,5
21,100,37,0
0,81,70,7
0,77,56,10
16,74,59,9
1,82,52,4
0,70,51,1
20,82,54,0
3,100,41,0
3,86,56,0
0,88,29,11
8,82,55,0
11,68,49,4
0,79,54,0
6,100,25,0
0,94,41,14
3,72,57,0
5,99,48,0
0,64,70,1
6,72,61,0
12,83,57,0
7,72,52,1
16,85,55,0
0,75,50,9
8,100,33,0
28,89,51,9
0,85,63,2
22,81,61,0
3,76,61,0
17,79,49,7
20,64,57,14
0,87,63,5
9,85,56,0
14,71,58,0
21,95,14,0
6,99,47,4
2,97,59,0
7,65,52,8
5,91,60,1
13,73,61,0
10,65,62,0
0,88,53,8
32,97,76,11
0,100,59,3
0,100,38,18
18,64,65,0
15,60,65,4
0,99,71,6
12,71,72,0
2,82,69,0
21,88,49,11
13,70,64,0
11,74,51,7
38,100,71,15
0,75,49,10
16,83,55,0
5,74,58,4
9,96,64,0
6,64,51,5
2,67,63,1
19,66,65,2
0,85,58,2
0,84,50,2
13,77,53,1
0,87,51,4
0,76,49,7
3,82,50,4
27,100,65,6
12,96,68,1
0,80,50,7
7,65,68,0
17,99,55,0
6,100,54,7
13,70,48,1
5,88,50,0
2,78,50,0
7,67,49,0
3,89,58,0
21,70,65,0
0,91,53,8
2,79,53,0
2,87,51,5
1,88,40,6
11,96,5,0
9,64,62,2
9,92,32,0
13,75,49,0
17,77,56,0
13,95,50,1
34,100,37,14
4,75,38,0
14,82,55,0
19,81,42,0
27,79,62,3
15,85,51,0
13,96,46,0
17,72,53,0
12,79,54,0
15,70,43,0
0,100,41,3
9,87,51,0
11,94,47,0
13,79,49,0
26,100,43,8
16,73,53,0
14,85,49,3
12,76,36,0
10,75,44,0
25,80,63,0
13,72,43,0
19,98,49,0
16,77,50,0
16,96,45,0
15,87,49,0
10,86,41,0
22,77,56,2
17,78,55,0
15,90,54,0
23,83,55,5
12,90,48,3
22,81,52,0
9,72,35,0
20,93,73,1
17,82,54,0
22,86,62,0
16,77,53,0
30,98,52,5
10,84,50,0
9,96,38,0
11,82,41,0
10,79,41,0
23,85,44,8
7,89,50,0
28,99,58,2
34,98,56,12
11,79,47,0
12,80,50,0
20,93,46,6
14,78,52,0
9,73,41,0
21,83,55,2
9,79,50,0
18,81,51,0
21,78,62,0
26,87,57,4
10,97,47,0
24,80,60,0
10,80,47,0
28,79,37,14
13,88,39,2
14,74,52,0
10,74,41,0
24,89,49,9
16,99,63,0
2,69,36,0
21,78,59,0
35,89,70,15
22,83,54,5
4,79,29,0
29,93,49,14
22,99,55,0
22,93,40,6
16,75,53,0
3,72,41,0
13,74,53,0
10,78,42,0
11,77,50,0
19,87,54,0
18,99,45,0
26,96,60,0
13,87,43,0
30,100,47,13
40,100,44,17
22,83,78,4
28,99,55,11
12,84,52,0
9,81,34,0
25,91,51,0
18,75,54,0
12,73,38,0
7,67,37,0
27,88,68,7
16,95,62,0
13,98,52,0
27,100,51,9
17,75,46,0
7,78,41,0
9,86,52,0
9,81,39,0
11,79,38,0
31,98,49,8
23,88,54,7
13,86,36,1
18,88,52,0
5,73,37,0
20,82,55,0
14,100,56,0
21,80,59,3
12,83,39,0
22,83,62,1
19,81,45,5
12,79,41,0
25,91,83,6
7,72,38,0
24,91,46,6
14,87,55,0
28,93,42,12
22,100,63,0
14,86,27,0
10,83,41,0
13,83,34,0
7,82,48,0
15,77,51,0
17,77,55,0
20,99,60,0
11,76,40,3
10,76,44,0
11,78,36,0
14,96,59,0
10,75,40,0
10,75,40,0
11,80,41,0
27,88,60,4
11,77,45,0
14,81,62,0
22,88,66,5
15,89,55,0
30,81,51,14
9,85,41,0
21,89,64,4
15,71,32,0
9,95,47,0
15,79,52,0
15,85,53,0
16,79,56,0
13,83,49,0
4,71,43,0
15,100,53,0
12,68,29,0
13,75,38,0
19,87,35,0
18,78,56,1
14,76,54,0
8,83,38,0
18,80,56,0
7,66,19,0
26,100,62,2
15,76,53,0
13,82,47,1
21,88,54,0
6,87,37,0
17,84,55,0
15,72,42,0
23,95,57,3
29,94,64,3
11,80,39,0
14,80,33,0
14,98,51,2
18,81,58,0
12,83,51,1
13,95,50,0
21,76,53,0
15,76,54,0
13,80,53,0
21,91,57,2
11,100,46,0
20,95,53,0
6,83,42,0
14,81,34,0
14,85,40,0
19,77,52,6
11,87,50,0
7,74,48,0
21,85,62,0
19,77,52,2
35,100,40,15
23,78,53,9
9,90,30,0
3,76,32,0
21,76,60,0
19,84,54,0
16,84,54,0
19,83,50,0
29,94,57,7
27,90,39,10
22,82,65,0
26,91,41,10
18,79,56,0
15,74,53,0
35,92,60,8
14,71,27,0
17,94,40,6
16,74,36,0
20,83,60,0
33,97,44,13
19,77,52,6
4,82,48,0
21,86,62,0
27,82,56,3
6,82,43,0
5,95,42,0
19,95,68,0
11,77,51,0
10,76,48,0
7,78,48,0
25,94,44,8
16,92,53,0
5,89,49,0
13,77,48,0
21,97,44,1
10,94,51,0
20,95,42,0
18,92,55,0
36,100,46,14
17,77,51,0
15,93,52,4
24,97,89,3
15,81,54,0
15,84,56,1
17,88,67,1
27,94,48,12
12,100,54,0
24,92,57,4
14,85,74,1
26,100,53,0
19,83,54,0
26,89,60,4
19,86,45,2
18,88,48,0
20,69,54,2
6,70,39,0
12,78,52,0
31,89,52,12
13,92,53,0
14,80,41,0
19,75,51,0
12,88,50,1
17,90,54,0
17,82,52,4
4,93,53,0
15,77,59,1
21,76,59,0
26,90,61,4
9,90,53,0
20,78,56,0
21,87,52,7
12,79,42,0
21,100,54,0
10,84,37,0
18,75,51,1
27,90,70,1
14,79,52,0
30,100,44,7
23,82,60,0
23,87,46,8
8,78,46,0
15,97,58,0
36,99,42,15
19,94,49,6
19,88,56,0
33,98,79,11
26,100,52,0
27,94,57,4
21,85,51,6
9,75,41,0
29,95,56,13
12,83,48,5
7,76,35,0
16,78,48,1
17,80,60,0
12,77,51,0
17,84,55,0
25,100,40,5
17,99,47,5
16,94,41,0
18,95,33,0
10,88,51,0
19,91,73,1
9,91,51,0
8,84,33,0
16,90,70,0
32,92,48,12
2,72,30,0
17,69,45,0
11,97,54,0
18,86,39,6
16,73,52,0
15,81,38,1
16,92,58,0
16,77,37,0
15,94,42,0
15,87,49,4
8,80,47,0
37,100,57,14
13,78,49,0
14,88,51,3
9,77,50,0
14,78,53,0
8,73,38,0
17,80,35,0
19,80,43,0
12,79,52,0
25,89,88,7
10,93,36,0
11,78,37,0
17,78,45,0
15,87,64,1
19,79,56,0
19,76,52,6
21,72,60,0
15,90,44,0
9,78,39,0
21,93,60,0
18,85,81,0
25,91,72,0
14,82,40,1
13,80,53,0
9,93,50,0
17,86,50,3
8,79,45,0
13,89,42,0
17,87,56,3
5,79,41,0
3,85,43,0
21,81,60,0
23,78,58,0
13,77,44,0
8,76,37,0
25,79,53,9
13,81,44,0
4,71,36,0
10,76,42,0
19,99,51,0
17,85,42,0
1,81,29,0
9,80,41,0
9,83,44,0
8,76,47,0
13,98,62,0
16,87,48,0
23,86,54,5
5,79,42,0
17,81,52,0
20,82,48,0
6,70,36,0
8,86,42,0
14,77,52,0
3,82,38,0
9,77,37,0
9,75,51,0
9,77,46,0
25,78,42,14
35,98,77,9
14,85,36,0
11,78,52,0
33,97,56,8
26,88,36,10
32,83,63,13
12,72,38,0
28,75,61,8
8,74,41,0
20,83,57,0
12,84,51,0
18,82,56,3
16,81,56,0
14,72,47,0
35,94,92,11
25,89,71,2
5,94,38,0
9,100,51,0
18,95,51,7
9,82,51,0
12,79,26,0
17,81,42,0
20,81,56,0
5,90,28,0
14,80,43,0
3,87,32,0
13,74,48,0
2,77,34,0
13,86,37,0
12,89,44,0
23,77,68,0
19,79,42,0
6,81,48,0
20,76,61,0
13,100,47,0
19,86,41,0
20,78,47,2
4,63,31,0
14,91,53,3
4,70,33,0
24,93,60,0
16,90,46,0
16,73,33,0
29,97,38,12
11,69,44,0
20,77,41,7
17,73,47,0
37,100,85,12
10,81,43,0
18,84,52,0
29,87,58,7
9,89,56,0
5,98,53,0
22,93,64,3
14,73,46,0
27,76,60,8
21,85,86,4
12,78,36,0
18,84,56,0
22,82,55,0
6,83,43,0
36,100,48,14
0,71,27,4
18,84,35,0
14,77,54,0
6,76,38,0
20,79,64,0
35,98,50,14
20,74,60,0
16,80,37,9
20,100,46,7
14,81,45,2
20,94,50,2
8,72,39,0
25,79,59,2
14,86,41,0
13,72,39,0
20,82,56,0
29,96,51,5
29,88,40,13
20,80,50,0
18,84,56,0
8,72,46,0
20,78,66,0
21,94,82,0
26,89,74,4
5,74,41,0
16,91,51,5
7,99,33,0
22,80,49,0
13,79,49,0
17,84,54,0
11,78,46,0
19,95,70,0
21,87,55,0
12,82,49,0
37,100,56,14
26,86,70,8
12,76,52,0
9,77,40,0
16,94,51,0
40,99,70,11
22,97,55,0
9,95,41,0
8,93,50,0
17,78,52,0
9,90,35,0
9,79,22,0
14,92,41,1
37,98,55,15
18,85,57,1
19,81,54,0
15,84,54,0
17,76,46,0
10,84,52,0
27,88,35,12
22,76,56,0
27,94,53,12
12,85,44,0
17,71,45,0
22,100,70,3
39,100,37,14
14,75,33,0
16,84,46,0
26,85,68,5
14,78,54,0
16,80,51,3
12,83,41,0
23,74,61,0
10,83,48,0
13,74,45,0
9,77,37,0
13,89,53,0
18,87,57,0
10,95,51,0
9,72,50,1
8,76,39,0
13,72,46,0
14,85,48,0
32,91,39,12
14,84,49,0
12,73,27,0
14,85,53,0
16,99,51,0
19,75,48,0
19,76,57,1
10,82,43,0
36,98,44,15
11,84,49,0
20,82,54,1
13,76,46,0
11,76,36,0
0,70,35,0
24,98,65,0
6,88,51,0
2,90,35,0
16,91,47,0
25,74,58,5
9,78,37,0
18,83,45,0
26,98,61,2
12,77,44,0
15,80,62,0
19,80,51,0
14,83,44,0
17,89,56,0
5,83,41,0
19,74,56,0
17,100,75,0
21,78,58,0
20,83,37,8
30,100,64,5
22,94,63,0
8,75,53,0
17,79,55,0
19,95,64,0
16,93,67,0
15,73,40,0
17,81,55,0
1,70,33,0
22,77,67,0
25,94,53,10
21,76,59,2
10,77,35,0
24,89,54,4
31,74,61,10
21,92,59,0
20,85,56,0
13,79,46,0
21,84,66,0
16,88,57,0
6,91,42,0
14,70,42,0
16,91,62,0
27,97,90,5
14,80,49,0
28,79,56,8
20,81,61,0
11,72,43,0
37,98,37,17
11,77,39,0
39,100,55,15
14,98,31,0
19,91,48,0
14,74,44,4
21,95,53,0
30,94,54,8
16,80,45,2
12,84,48,0
19,86,50,1
15,93,52,0
18,92,48,3
17,95,51,5
36,100,44,14
10,93,50,0
8,79,51,0
21,86,46,0
10,87,41,0
6,72,35,0
31,95,59,9
13,75,51,0
7,93,50,0
15,71,28,0
6,68,34,0
16,81,53,0
14,83,41,9
29,99,42,9
17,80,53,0
21,78,56,0
17,92,57,0
7,83,43,0
23,84,50,3
7,72,41,0
20,81,59,0
33,97,60,7
10,82,33,0
23,87,66,0
5,90,46,0
20,85,58,0
27,88,42,6
7,82,42,0
18,86,54,0
16,89,53,4
25,88,50,8
8,87,37,0
6,89,30,0
7,76,39,0
24,89,51,5
19,81,56,0
9,81,48,0
18,77,52,0
4,78,33,0
8,86,58,0
22,91,55,7
9,76,37,0
18,83,43,0
20,74,54,5
29,100,44,13
17,88,53,0
14,85,52,0
15,80,53,0
24,90,63,4
15,100,47,2
14,87,47,0
5,79,36,0
14,89,55,0
32,89,53,14
23,87,51,5
14,84,37,0
5,70,47,0
15,78,38,0
1,74,34,0
0,67,36,0
26,97,42,9
12,79,45,1
13,73,51,0
9,80,51,0
11,75,28,0
28,88,96,0
5,85,48,0
18,70,55,0
10,75,48,0
22,100,41,7
18,79,54,0
19,97,38,0
8,87,44,0
12,79,49,0
10,84,41,1
18,77,52,0
35,100,58,13
19,70,50,0
14,85,39,0
16,90,39,2
6,77,31,0
19,89,56,0
27,89,60,2
10,85,44,0
18,74,49,0
15,95,49,0
18,78,50,0
25,75,57,6
14,78,53,0
33,99,41,10
15,94,48,0
11,82,44,0
18,100,52,3
18,75,51,0
23,95,57,1
9,81,33,0
8,87,41,0
8,82,42,0
35,100,85,13
26,100,55,0
18,90,62,0
15,77,34,0
13,75,40,0
29,85,71,4
10,84,39,0
15,71,48,0
0,71,33,5
8,75,36,0
30,83,89,13
15,83,49,0
17,80,37,1
19,83,50,0
32,94,69,11
17,86,51,0
26,87,75,8
15,69,36,0
10,83,46,0
5,70,45,0
3,67,31,0
7,70,35,0
30,100,54,12
10,96,47,0
26,84,56,3
9,71,38,0
7,94,35,0
14,78,48,0
16,94,39,0
11,87,39,0
9,73,49,0
17,79,33,0
10,78,42,0
28,100,65,0
26,92,51,7
25,86,82,8
13,73,52,1
8,75,40,0
12,72,30,0
11,83,46,0
12,90,51,0
19,76,52,0
7,77,36,0
11,100,43,0
21,83,42,6
26,87,69,5
28,89,57,0
15,97,43,0
18,92,49,0
15,72,47,0
12,78,45,0
16,87,50,0
8,76,28,0
16,84,53,5
8,88,36,0
16,81,52,0
18,74,40,0
7,85,40,0
11,82,43,0
6,85,40,1
31,86,71,7
11,78,44,0
11,78,49,0
19,87,47,0
12,86,41,0
21,82,51,2
20,78,56,0
12,81,44,0
20,74,51,0
18,74,42,0
14,89,41,7
29,100,57,5
9,69,33,0
24,100,60,0
24,83,63,8
10,76,42,0
15,86,41,0
11,78,41,1
22,96,52,2
31,90,89,12
20,99,38,0
17,83,57,2
26,97,60,0
25,92,63,6
7,71,37,0
6,79,35,1
24,81,62,8
27,84,94,9
24,87,48,8
12,94,46,0
13,84,42,3
30,93,50,13
22,98,52,10
11,81,51,0
12,88,47,0
21,88,50,2
12,75,41,0
21,88,59,7
11,73,44,0
19,83,52,0
4,74,38,0
28,82,73,4
15,75,45,0
1,71,31,0
25,83,70,5
7,85,37,0
30,94,37,10
30,100,67,9
21,84,50,0
25,100,54,9
26,96,44,8
9,97,39,0
13,97,43,0
16,92,43,0
8,83,33,0
17,85,39,0
10,70,43,0
19,80,53,2
12,86,48,0
11,77,47,1
17,85,45,6
25,100,68,0
17,90,57,0
18,93,27,0
16,75,36,0
19,80,53,0
15,79,52,0
8,72,32,0
15,85,43,0
6,81,41,0
15,76,44,0
26,100,45,0
25,93,56,6
27,92,39,9
11,90,43,0
0,69,38,0
17,73,54,2
10,75,44,0
20,74,56,0
28,90,62,9
18,93,48,4
23,100,42,0
23,100,53,7
20,83,58,0
32,81,66,3
26,97,77,5
16,81,55,0
15,86,42,0
13,87,43,0
30,100,46,9
22,88,50,7
19,93,50,0
20,75,58,0
33,95,100,13
22,100,40,0
11,86,46,0
24,93,58,7
13,76,48,0
9,71,46,0
22,96,64,0
3,70,21,0
6,70,33,0
20,100,48,2
21,82,44,0
4,75,22,0
29,98,67,10
14,90,53,0
16,86,58,1
6,79,42,0
18,77,50,0
15,95,49,0
26,81,62,10
11,74,40,0
18,89,55,2
17,91,51,4
28,76,64,0
30,84,62,3
24,88,55,2
22,85,45,6
16,90,43,3
15,72,49,0
27,100,63,0
28,92,47,6
12,71,43,0
18,95,42,0
11,84,41,0
26,76,62,6
21,95,58,0
4,79,36,0
16,85,46,4
31,91,76,10
17,95,67,0
13,93,44,0
11,75,44,0
9,75,38,0
10,69,48,1
19,80,49,0
23,100,41,4
8,75,38,0
14,91,42,0
12,83,42,0
10,77,46,0
4,83,38,0
16,92,49,3
11,85,41,0
26,78,56,5
15,72,46,0
22,98,52,0
27,91,57,10
16,87,50,0
6,78,34,0
16,81,40,0
16,73,50,0
10,71,38,0
17,79,49,0
8,77,42,0
11,65,38,0
26,77,55,4
9,81,45,0
25,100,61,0
17,80,49,0
21,79,52,0
20,100,49,0
28,89,78,9
33,100,68,9
13,78,46,0
14,85,49,2
10,72,46,0
23,95,49,0
27,77,60,5
16,82,53,1
11,89,44,0
7,75,40,0
6,93,43,0
20,98,50,6
7,73,38,0
14,81,45,0
20,89,57,0
7,76,40,0
15,79,48,0
12,79,42,0
14,73,46,0
5,84,35,0
13,78,44,0
21,95,49,4
26,100,60,2
25,94,37,7
17,76,43,0
32,95,43,9
18,96,57,0
9,78,42,0
17,89,49,5
15,93,46,0
5,80,33,0
31,93,69,12
28,93,64,5
8,70,41,0
15,84,42,0
15,91,53,0
31,85,61,10
29,96,61,4
18,93,41,6
16,76,42,0
20,100,47,0
5,75,37,0
16,99,46,0
25,79,57,4
15,81,49,0
15,69,46,0
10,77,36,0
9,77,37,0
17,91,50,0
5,78,38,0
22,92,54,6
0,69,40,1
21,88,56,2
20,85,44,7
8,74,46,0
30,100,67,7
10,71,47,0
24,98,53,0
30,98,80,9
25,93,34,8
7,79,43,0
17,89,53,0
31,100,70,9
28,92,48,7
15,90,43,0
13,79,51,2
31,99,35,9
1,68,36,0
3,72,32,0
17,84,45,0
11,73,37,0
18,99,43,0
10,86,47,0
19,88,59,4
23,86,53,6
12,88,43,0
23,84,52,5
29,78,63,5
14,79,54,0
11,87,42,0
21,95,47,0
23,93,62,0
19,78,47,6
29,99,69,5
17,86,41,0
13,86,36,0
17,78,52,6
11,75,37,0
17,79,48,0
30,98,75,10
0,74,73,16
28,43,44,46
33,39,56,40
8,68,77,40
22,58,49,38
19,55,50,43
20,57,55,34
9,48,64,21
16,52,70,42
1,53,78,22
45,59,29,41
21,54,66,47
0,76,75,23
0,73,46,27
0,72,94,22
8,54,65,29
16,52,76,40
24,48,58,47
32,60,33,36
5,52,97,29
0,54,58,21
0,70,51,23
27,58,36,30
17,58,67,45
12,52,59,30
19,64,54,51
2,55,41,20
0,77,35,26
30,39,46,37
20,56,50,28
8,67,81,34
10,57,43,23
8,52,70,29
7,57,69,27
0,66,66,29
0,69,72,34
22,65,45,36
24,60,41,30
7,53,65,28
6,57,48,24
1,58,68,20
9,52,88,30
10,48,81,31
17,49,51,27
7,57,57,29
0,66,59,18
13,48,78,37
7,55,85,30
33,40,47,50
4,55,66,31
0,74,48,29
16,47,49,23
18,45,81,38
0,70,55,16
21,52,44,32
31,41,56,39
19,65,51,31
0,64,54,22
39,57,27,33
17,55,36,28
12,64,68,35
1,53,100,24
0,69,100,24
10,67,61,23
0,56,47,18
0,71,54,19
7,54,62,24
20,46,49,31
31,38,59,51
14,46,51,23
11,61,61,35
5,51,78,26
14,61,62,43
7,60,70,34
0,53,100,22
0,74,100,22
0,56,49,16
5,59,60,34
25,51,47,38
24,47,51,44
27,60,39,38
20,58,48,34
22,56,39,27
31,52,44,19
1,70,57,28
1,57,64,20
19,51,62,44
18,51,62,40
28,39,46,18
0,60,54,22
0,68,48,25
15,62,75,45
0,76,78,27
0,65,51,26
26,37,45,34
17,44,60,36
3,71,58,30
14,57,46,39
10,58,57,38
0,58,71,16
2,56,84,16
10,64,76,42
2,53,95,25
14,52,61,35
34,42,45,37
31,44,51,49
15,48,54,30
10,51,46,26
0,49,95,22
9,60,76,32
0,75,68,14
2,65,48,30
4,71,58,34
9,71,86,26
6,52,75,31
0,70,37,21
19,52,43,20
0,64,49,23
7,61,47,33
14,49,55,21
0,79,43,25
4,58,84,27
0,67,70,16
0,58,49,18
0,72,46,2
15,49,59,25
38,51,18,32
0,70,64,11
0,68,61,20
10,46,75,29
13,68,73,32
0,57,62,24
12,55,62,36
16,51,51,36
35,40,43,28
0,59,84,17
1,61,48,27
9,57,47,31
17,50,45,24
20,50,47,24
13,70,67,38
13,69,61,41
11,50,78,36
10,67,79,43
0,74,60,27
0,54,92,25
17,48,51,32
28,35,50,32
16,56,53,33
1,65,100,28
0,76,50,30
37,61,18,51
0,67,94,25
17,56,53,35
11,57,65,30
0,69,36,11
0,72,78,22
3,59,76,31
0,67,100,27
9,59,38,24
18,48,49,22
8,68,64,24
0,68,58,24
34,42,43,36
21,48,44,31
29,55,51,38
0,75,54,10
14,50,58,25
12,65,70,43
14,61,65,44
0,70,51,26
19,43,52,35
32,50,51,49
30,49,48,38
3,66,52,32
0,70,91,28
3,53,56,23
1,63,60,31
19,50,48,22
19,46,49,20
7,61,84,33
0,56,38,18
0,64,55,27
12,51,91,42
11,58,84,40
14,48,66,33
21,55,40,35
8,53,68,31
42,50,37,33
6,56,52,28
0,72,55,29
0,67,89,25
0,70,39,20
5,59,100,28
18,61,72,42
0,58,68,20
18,68,53,39
24,57,55,25
0,59,60,18
5,56,53,30
10,68,46,26
0,64,65,21
14,53,76,37
0,57,62,26
9,54,66,34
16,55,53,34
29,58,43,35
15,59,57,32
16,57,80,45
16,48,58,28
8,64,55,32
18,50,55,38
12,47,63,31
6,59,61,29
5,60,83,31
0,70,60,23
0,72,66,24
21,53,56,40
31,39,51,52
16,60,53,44
6,67,73,38
10,49,65,28
30,47,55,44
19,53,58,39
16,49,42,23
12,47,59,24
0,57,60,21
32,48,26,32
2,64,45,32
7,51,67,24
13,61,44,27
4,62,67,24
4,55,50,19
37,42,19,30
5,63,57,24
5,54,100,23
10,68,60,31
0,55,57,23
0,70,93,26
0,65,100,23
15,50,89,40
12,71,53,45
12,59,62,34
24,49,59,41
12,49,68,29
6,65,44,33
0,66,69,19
4,65,61,22
0,69,91,17
22,57,51,41
5,68,67,32
21,51,57,40
26,40,43,30
0,70,65,27
11,52,72,35
22,41,46,17
0,74,84,20
18,66,66,47
12,61,100,42
12,50,60,23
28,73,41,24
8,60,64,35
7,55,63,18
0,74,63,20
18,66,37,24
4,59,62,30
16,53,46,28
0,69,84,25
25,39,57,44
4,71,53,37
0,71,42,20
0,76,49,29
0,61,81,20
8,45,62,20
11,65,73,45
0,53,100,20
15,58,40,27
18,52,56,35
31,53,48,37
0,66,57,27
24,53,60,39
18,58,63,43
10,56,55,32
9,52,67,27
0,78,51,18
21,48,45,21
20,45,44,27
0,67,100,25
28,60,40,38
0,65,70,26
1,70,75,32
21,47,68,42
12,57,53,37
15,48,61,32
31,59,41,62
20,49,63,40
21,46,61,38
0,67,36,27
25,52,48,27
29,34,36,26
17,65,62,39
15,59,71,40
10,70,58,39
27,49,51,42
1,62,91,23
9,58,53,23
5,50,88,28
0,57,97,20
13,60,48,40
7,60,87,37
29,55,44,33
23,56,51,40
15,50,53,30
16,48,64,27
6,57,54,23
0,77,52,19
27,49,51,41
12,55,79,38
3,56,62,25
0,73,85,18
8,51,78,28
4,54,84,23
11,55,85,35
37,34,50,50
15,49,62,35
1,52,100,23
13,57,64,40
8,54,51,21
9,50,54,25
17,56,52,30
26,49,50,32
0,75,96,10
17,66,53,26
2,50,94,24
4,51,82,19
9,56,60,25
12,49,65,31
0,70,51,17
11,52,69,29
4,60,86,32
0,68,54,27
23,63,52,37
3,66,64,23
0,64,56,22
40,51,27,36
9,49,47,21
1,68,76,29
10,50,62,24
0,71,47,25
6,52,76,26
12,52,93,38
0,62,46,21
42,58,30,41
28,51,29,29
9,66,58,24
15,51,57,31
4,49,59,24
10,46,73,32
0,62,85,22
16,49,58,34
32,55,39,48
2,61,63,23
43,58,21,34
10,62,52,37
0,57,100,21
8,54,77,31
14,67,57,27
10,62,47,33
26,60,58,54
26,54,51,39
