35,69,14,100,24,80,53,62,81,11,100,46,0,72
48,68,24,100,21,100,70,61,92,0,82,36,4,76
89,31,47,78,0,100,84,27,100,0,70,11,32,66
63,64,24,90,22,97,68,51,100,0,89,30,22,100
15,78,10,100,39,88,48,96,72,16,100,61,0,83
75,44,55,82,0,100,99,30,100,4,90,19,24,60
74,55,35,84,15,100,80,41,100,3,95,24,28,78
41,64,27,100,25,100,67,68,88,9,84,34,0,85
67,43,34,95,0,100,87,55,100,0,100,13,25,92
73,30,49,86,0,100,93,49,100,7,63,0,36,71
76,55,59,61,0,67,100,15,100,0,93,25,22,7
43,59,22,100,14,100,67,68,85,9,91,43,0,97
81,38,66,64,0,74,100,17,100,0,67,26,29,28
83,30,58,70,0,95,100,29,100,5,87,5,41,51
70,41,55,97,0,97,100,45,100,0,87,8,21,63
91,23,65,74,0,97,100,30,100,16,67,9,52,65
60,38,29,100,0,100,74,67,93,0,73,23,19,79
84,60,45,79,13,98,90,25,100,20,100,50,32,56
34,72,20,100,29,96,60,74,79,17,100,56,0,83
29,69,22,100,32,98,60,86,84,16,98,48,0,100
18,76,23,100,37,100,64,74,77,28,95,87,0,75
74,38,59,71,0,91,100,28,100,0,78,16,31,39
75,36,60,81,0,94,100,35,100,5,79,25,32,62
78,43,53,82,0,100,98,32,100,0,91,6,25,55
83,44,43,83,4,100,84,37,100,15,84,18,39,71
88,35,66,67,0,80,100,22,100,8,82,0,42,35
55,60,26,100,17,100,70,67,94,0,91,19,10,81
9,79,11,100,39,87,49,75,73,21,100,53,0,92
42,68,27,100,23,100,71,66,85,11,91,32,0,75
43,64,25,100,16,98,71,65,83,0,100,31,1,84
67,35,38,96,0,100,78,55,100,0,71,13,19,82
78,50,38,85,8,100,80,45,100,19,89,33,35,88
37,56,35,100,9,100,81,61,78,25,93,64,0,70
44,65,16,100,21,91,56,72,89,0,100,23,7,96
49,61,27,100,10,100,76,52,95,10,98,50,0,86
64,55,29,94,12,100,72,53,100,0,89,31,14,91
83,44,57,72,0,95,100,25,100,12,92,28,35,52
78,18,54,90,0,100,92,49,100,3,59,0,39,75
31,75,6,100,33,82,44,75,82,10,100,51,0,90
50,80,26,99,29,100,76,49,100,14,87,53,7,77
15,63,19,99,30,87,51,100,74,23,96,54,0,100
60,53,31,100,12,100,73,56,99,0,95,12,8,78
57,61,32,96,17,94,75,43,100,0,100,24,4,57
28,73,21,100,34,97,60,83,81,13,100,60,0,81
28,71,21,100,26,100,63,73,74,20,97,28,0,96
57,68,30,91,9,100,84,45,100,0,90,41,9,73
93,25,57,72,0,100,91,28,100,14,67,12,50,67
77,27,60,91,0,99,100,40,100,0,67,16,33,73
65,42,35,95,0,100,79,50,100,0,76,1,16,84
35,69,18,100,28,96,58,79,84,10,100,37,0,99
81,18,66,81,0,85,100,31,100,3,57,13,40,54
82,38,56,76,0,100,99,26,100,1,72,7,31,58
99,11,68,71,0,100,100,27,100,21,54,12,62,67
70,53,41,91,5,100,89,41,100,0,95,22,14,59
28,74,23,100,34,100,63,82,80,20,96,70,0,80
70,50,44,91,2,100,94,41,100,0,86,27,13,56
89,33,50,79,0,100,91,29,100,5,76,15,34,64
25,76,21,100,36,97,60,78,76,21,100,69,0,80
41,62,22,100,20,96,62,70,87,10,85,52,0,100
46,46,24,100,0,100,67,75,79,0,89,22,9,97
53,55,18,100,16,91,59,74,89,0,100,2,15,79
25,70,9,100,33,81,44,91,82,10,94,49,0,100
29,85,0,100,40,78,37,79,75,12,95,43,0,100
54,51,27,100,12,100,67,74,92,0,73,14,9,95
35,74,24,100,27,100,69,61,85,14,88,51,0,76
32,76,0,100,35,77,38,85,85,0,100,34,0,84
34,61,12,100,25,83,46,98,81,7,93,34,0,100
90,39,71,53,0,78,100,0,100,2,77,3,39,43
79,60,44,81,9,100,90,40,100,28,99,51,40,87
64,57,32,98,10,100,80,55,100,0,94,17,16,73
93,21,59,66,0,100,95,19,100,1,71,0,47,59
61,56,32,95,10,100,79,50,100,0,93,31,9,68
85,21,63,83,0,100,99,36,100,12,61,14,48,75
40,67,29,100,21,100,72,59,85,8,98,36,0,75
61,43,38,100,0,100,81,53,95,0,87,8,10,83
84,27,60,77,0,85,100,31,100,0,67,20,36,44
47,58,16,100,14,92,57,77,84,0,100,15,9,95
60,55,33,100,16,100,72,57,96,9,86,19,13,82
11,68,5,100,35,71,37,84,70,27,86,79,0,100
75,38,52,89,0,100,95,39,100,0,73,10,26,67
85,45,49,79,0,100,93,32,100,23,88,40,39,67
32,69,22,100,31,97,61,78,86,17,100,59,0,96
30,77,7,100,32,80,42,81,72,8,100,42,0,81
35,65,17,100,28,88,53,84,84,0,83,21,0,100
64,51,34,100,10,100,76,56,98,0,88,3,16,85
41,57,25,100,13,86,65,57,84,5,100,24,0,87
60,60,32,100,15,100,76,55,98,5,90,37,12,90
62,59,30,87,17,100,72,41,100,0,99,13,10,75
49,73,33,98,22,99,82,41,100,5,100,50,0,57
39,60,20,100,18,100,59,93,79,6,96,33,0,99
89,31,54,76,0,100,93,35,100,14,75,0,47,62
76,25,35,80,0,100,76,44,100,0,59,7,35,88
59,58,29,92,11,100,76,47,100,0,62,12,7,69
69,50,58,73,0,74,100,20,100,0,89,26,8,25
62,57,30,90,12,100,76,45,100,0,90,16,13,77
73,55,45,85,4,95,93,30,100,23,100,45,27,53
36,71,22,100,27,100,66,67,84,22,92,68,0,83
99,17,65,69,0,98,100,23,100,15,62,20,58,60
33,70,17,100,26,97,55,88,76,11,100,41,0,91
89,24,52,76,0,100,86,34,100,16,62,22,47,78
51,56,22,100,12,100,67,73,88,0,100,15,13,98
55,64,34,88,16,100,80,29,100,3,87,42,0,65
77,32,41,79,0,100,87,36,100,0,68,26,32,65
14,81,0,97,44,66,27,100,62,19,100,60,0,86
80,37,42,82,0,100,81,38,100,13,66,26,32,76
30,69,22,100,29,90,60,68,78,15,100,53,0,83
18,84,18,100,41,96,60,61,82,22,100,81,0,69
31,74,21,100,32,96,60,69,84,12,100,59,0,86
92,27,58,63,0,100,95,11,100,0,69,17,42,62
65,63,40,84,11,100,90,31,100,6,95,18,16,57
0,98,0,100,62,63,22,99,47,40,95,93,9,100
73,43,54,94,0,96,100,43,100,0,73,20,22,58
93,20,65,67,0,97,100,20,100,8,70,5,49,57
24,78,20,100,35,100,61,79,74,24,98,66,0,92
52,84,19,99,37,100,66,60,100,0,70,31,16,94
41,71,11,100,26,87,53,63,93,9,100,35,0,100
51,49,26,100,7,98,66,67,91,0,89,17,2,100
29,78,6,100,34,85,47,77,81,9,100,25,0,96
17,81,0,100,44,69,31,85,71,20,100,49,0,94
3,70,10,100,35,77,41,98,66,16,100,52,0,93
64,52,36,90,7,100,80,40,100,0,94,25,12,71
83,15,65,70,0,95,100,24,100,0,50,29,40,50
31,69,8,100,30,81,46,76,82,12,87,32,0,100
15,91,0,100,44,73,28,85,62,14,89,32,0,100
84,40,46,83,0,100,86,35,100,20,74,17,39,71
30,76,1,100,33,78,39,75,82,12,100,40,0,100
76,50,47,83,3,99,100,34,100,0,99,22,25,52
36,68,10,100,25,75,48,66,81,3,100,30,0,63
65,61,27,92,20,85,67,48,100,20,100,38,26,79
96,32,66,68,0,92,100,16,100,20,70,15,54,52
17,84,1,100,42,84,40,88,74,20,96,68,0,100
62,54,34,85,2,100,86,40,100,0,93,26,16,65
39,68,15,100,27,89,56,73,87,8,88,25,0,100
53,65,22,96,23,94,63,56,100,0,100,17,8,80
41,56,24,100,13,99,62,84,79,0,95,18,2,100
68,42,32,99,4,100,72,62,100,0,76,23,17,90
48,55,28,100,15,100,68,63,92,0,95,15,2,98
59,58,27,100,15,100,73,64,98,0,100,20,14,76
86,50,48,74,4,100,91,35,100,25,100,41,47,76
70,46,55,87,0,86,100,37,100,0,97,10,20,43
23,97,0,100,49,91,45,82,75,18,100,60,0,89
58,50,29,94,8,100,70,52,100,6,77,35,3,84
42,60,16,100,21,85,53,74,84,0,95,23,3,100
49,61,26,100,18,100,70,61,96,4,96,39,0,88
76,37,40,99,0,100,80,51,100,0,78,6,19,73
81,28,68,65,0,88,100,18,100,0,74,16,37,45
66,47,35,91,2,100,80,45,100,11,87,38,18,83
88,43,45,78,1,100,87,39,100,30,92,25,50,87
61,48,30,100,7,100,74,67,94,0,69,21,19,83
94,30,57,63,0,100,98,20,100,11,92,16,51,43
57,62,21,99,20,95,64,63,100,0,95,30,13,100
64,59,29,94,19,100,72,52,100,1,93,23,16,90
70,46,32,90,8,100,74,51,100,0,77,24,22,90
40,67,18,100,28,84,57,58,94,5,100,40,0,67
29,65,17,100,25,89,51,87,72,14,100,44,0,86
46,65,27,100,23,100,69,54,97,15,100,50,1,84
63,52,32,100,10,100,75,56,99,0,91,19,10,80
13,76,9,100,37,80,41,94,66,19,100,56,0,84
74,47,57,76,0,79,100,20,100,0,90,23,16,33
93,27,66,64,0,100,98,19,100,16,67,42,49,59
89,45,54,71,0,100,94,21,100,18,83,26,40,57
30,78,6,100,36,85,46,80,82,0,100,33,1,96
60,47,28,100,2,100,74,62,98,0,95,3,13,92
85,25,69,72,0,100,99,30,100,25,63,28,51,71
77,44,54,76,0,100,100,26,100,0,77,20,25,53
70,27,34,90,0,100,86,55,100,0,70,4,34,83
47,62,24,99,20,98,66,59,100,18,85,47,5,100
13,84,7,100,42,89,46,84,69,26,100,75,0,85
44,74,24,100,20,100,76,60,88,0,99,40,1,70
14,90,0,100,47,82,38,91,69,19,100,67,0,99
96,22,63,72,0,93,100,22,100,9,59,18,51,55
87,43,67,57,0,73,100,10,100,11,90,18,34,24
95,20,72,55,0,91,100,0,100,6,63,17,51,52
49,70,23,100,25,99,67,56,100,3,89,34,1,100
78,29,51,84,0,100,93,37,100,0,71,20,31,66
24,88,11,100,42,100,56,75,83,19,93,42,0,97
52,55,34,100,12,100,76,56,90,0,86,33,1,77
65,42,57,100,0,95,100,45,96,0,83,27,9,58
60,60,24,96,18,95,66,58,100,0,100,10,14,73
70,41,53,100,0,100,96,49,100,0,80,29,14,62
68,57,40,83,10,100,90,37,100,0,97,29,22,57
52,57,28,100,17,100,67,70,95,0,84,15,5,87
68,39,36,100,0,100,76,58,98,0,76,25,15,90
7,91,0,92,49,78,30,100,55,25,100,62,0,100
5,85,0,100,50,65,27,100,59,21,99,78,0,100
23,77,3,100,35,78,36,95,70,15,97,56,0,100
58,48,35,100,0,100,89,59,93,0,97,23,17,73
47,61,17,100,16,95,60,71,91,0,94,26,6,100
12,74,0,100,41,60,27,98,66,12,100,52,0,93
51,54,30,100,11,100,72,66,90,0,98,10,7,88
81,25,63,75,0,98,100,30,100,5,72,14,39,65
43,61,11,100,16,86,48,78,82,0,96,24,7,100
0,100,0,86,72,63,21,100,37,53,89,98,12,90
83,20,62,87,0,88,100,40,100,0,57,20,40,53
0,90,0,88,53,70,27,100,46,30,98,79,2,100
9,86,0,95,53,63,25,100,53,27,100,79,0,99
50,64,36,100,18,100,84,54,93,17,98,54,0,60
63,63,29,95,22,89,69,47,100,20,100,44,22,74
0,92,0,84,55,73,31,100,46,31,100,75,1,99
62,54,42,91,5,95,92,32,100,2,100,33,0,49
79,25,61,87,0,100,98,40,100,9,65,21,40,80
62,64,30,97,24,100,71,55,100,2,90,19,15,92
3,100,0,89,67,52,12,100,42,27,96,77,0,90
22,85,20,100,39,99,62,78,70,24,100,73,0,76
68,43,35,90,1,100,85,50,100,0,86,16,25,75
19,71,4,96,34,73,34,100,64,18,93,57,0,100
38,60,16,100,20,93,53,92,81,1,94,27,0,100
23,80,4,100,38,88,43,84,71,22,81,62,0,100
77,28,49,88,0,100,88,40,100,0,66,21,27,70
41,63,16,100,21,93,57,74,87,1,100,25,0,89
24,69,12,100,33,83,47,85,78,14,93,59,0,100
12,84,0,95,49,65,29,100,62,16,97,70,0,100
60,56,35,91,3,90,85,42,100,2,100,31,12,60
40,62,20,100,17,98,60,80,78,0,94,31,2,100
77,39,53,84,0,100,97,33,100,2,84,24,26,63
60,35,44,100,0,100,81,57,90,0,69,27,8,80
50,47,29,100,4,100,70,68,90,0,86,19,5,75
0,100,0,88,64,52,14,100,40,26,96,70,3,92
51,45,35,100,0,100,82,56,91,0,83,35,0,74
78,14,62,90,0,100,97,43,100,6,56,9,40,84
23,86,13,100,42,92,56,62,82,28,100,46,6,88
50,64,31,100,13,87,80,50,95,3,100,41,0,44
0,100,0,77,83,47,6,100,28,52,84,93,6,79
4,89,0,88,51,68,26,100,49,25,100,67,0,97
56,70,22,95,24,98,68,55,100,0,100,32,11,77
69,34,44,100,0,100,86,58,98,0,75,15,24,86
61,42,44,100,0,100,89,54,95,0,84,24,11,70
2,80,3,92,41,75,34,100,55,23,93,35,0,100
68,42,32,93,2,100,77,54,100,0,67,18,23,76
60,55,31,97,10,99,77,51,100,1,100,22,10,83
52,67,18,100,19,97,66,60,100,0,100,35,4,89
36,67,14,100,26,93,53,79,82,9,97,45,0,100
91,41,66,64,0,88,100,15,100,21,90,32,46,42
6,92,0,97,58,59,23,100,53,20,100,78,0,95
32,71,20,100,28,99,59,87,76,10,100,46,0,98
41,66,9,100,21,85,51,69,87,2,100,35,0,89
84,51,43,79,9,100,85,35,100,16,92,34,39,70
68,47,34,99,8,100,73,54,100,4,88,12,15,90
69,52,38,85,7,100,84,36,100,1,88,20,17,69
12,91,0,96,54,60,21,100,55,14,100,62,0,95
50,60,25,100,16,75,67,52,93,0,100,26,5,48
71,42,43,86,0,100,89,41,100,0,86,14,25,69
68,49,45,100,0,100,94,47,100,23,95,44,22,75
45,72,16,100,22,100,63,69,90,0,91,34,5,91
58,58,25,100,16,100,68,65,99,0,95,26,9,87
67,53,31,91,13,100,72,51,100,0,88,13,17,86
87,28,81,66,0,83,100,30,100,24,84,35,54,48
29,76,18,100,32,98,59,75,77,18,100,46,0,96
25,84,12,100,39,100,56,83,78,22,98,50,0,97
52,41,40,100,0,100,80,67,84,0,81,19,11,82
61,57,33,95,14,100,77,47,100,0,89,31,4,72
68,56,35,92,13,100,79,45,100,5,93,23,19,78
15,76,11,100,38,85,48,73,75,23,100,61,0,91
12,81,0,100,46,63,27,94,64,22,100,67,0,99
30,71,11,100,30,86,47,88,74,11,99,44,0,100
57,58,24,100,17,100,67,70,96,0,98,15,13,83
21,74,7,100,35,81,43,83,77,16,93,62,0,100
36,63,20,100,21,94,58,76,79,8,99,29,0,100
49,63,27,100,15,100,73,55,94,9,97,48,0,82
55,55,32,100,8,100,79,59,93,0,95,28,8,78
34,70,12,100,25,92,50,84,77,6,98,35,0,100
85,10,70,72,0,90,100,30,100,13,55,11,51,58
92,8,78,65,0,88,100,27,100,22,59,19,60,51
86,39,62,73,0,97,100,26,100,20,85,19,44,60
8,100,0,86,72,56,15,100,42,34,76,71,0,96
83,48,50,82,2,84,100,28,100,0,76,24,25,34
35,66,16,100,22,95,55,83,78,11,100,40,0,99
0,100,0,81,72,56,19,100,36,57,76,97,17,88
73,48,35,85,10,100,76,43,100,0,85,14,25,84
85,25,64,73,0,99,100,29,100,10,64,19,46,66
47,44,29,100,3,100,67,74,86,0,75,34,0,91
68,43,36,96,1,100,79,48,100,1,81,31,13,80
9,92,0,88,56,60,15,100,49,26,100,67,0,90
15,70,12,92,35,86,46,100,63,26,93,67,0,100
84,33,61,72,0,100,100,26,100,7,78,14,40,60
66,38,44,100,0,100,83,55,96,0,73,24,13,78
61,49,30,94,5,100,73,52,100,0,88,26,9,83
77,37,51,77,0,100,92,37,100,15,88,22,37,78
71,40,47,96,0,100,88,42,100,0,82,11,15,67
19,74,0,100,39,64,29,100,69,4,100,45,0,98
40,68,25,100,28,96,64,65,89,0,100,22,0,88
14,75,10,93,36,83,42,100,61,19,100,58,0,96
72,49,42,86,2,100,93,42,100,8,91,34,26,75
10,93,0,94,56,57,20,100,51,15,100,64,0,94
74,37,39,100,0,100,80,61,98,0,77,12,23,71
2,100,0,94,65,60,20,100,44,30,92,74,0,98
41,57,27,100,19,100,64,87,84,1,90,11,0,97
33,63,16,100,21,96,54,88,73,15,89,52,0,100
75,33,44,88,0,100,83,43,100,1,72,13,27,82
26,75,14,100,32,96,53,84,73,20,98,61,0,100
26,64,18,100,29,87,52,98,76,14,86,53,0,100
3,100,0,93,64,59,18,100,46,26,100,78,0,97
32,83,10,100,35,92,54,70,81,7,100,38,0,90
60,58,32,94,17,97,73,46,100,0,100,10,10,74
73,18,53,98,0,100,92,54,100,0,60,2,33,83
66,59,38,98,12,100,84,49,100,10,99,42,15,75
19,80,5,100,40,86,42,100,70,23,100,68,0,93
31,66,29,100,26,95,66,72,75,10,100,45,0,74
78,37,57,73,0,96,100,33,100,10,95,20,38,62
62,60,44,96,10,97,94,33,100,11,100,58,0,49
66,49,41,91,0,100,87,39,100,7,93,27,15,68
58,56,31,100,9,99,79,55,98,0,100,23,8,67
32,81,6,100,34,92,49,77,81,15,100,58,0,94
61,52,36,99,4,100,84,50,100,0,97,23,11,77
70,36,41,95,0,100,79,53,100,21,58,32,18,88
83,18,73,67,0,86,100,24,100,14,69,19,45,47
27,68,12,100,30,86,46,94,74,16,79,47,0,100
70,55,49,78,1,84,100,23,100,0,99,38,5,30
82,45,52,81,0,100,98,32,100,15,94,27,36,62
67,45,46,98,0,100,93,48,100,0,96,3,16,67
18,78,4,100,37,78,38,83,70,17,100,58,0,83
72,48,36,84,6,100,80,39,100,0,94,11,23,69
33,67,22,100,27,99,61,82,84,18,99,56,0,100
69,51,50,85,0,89,100,28,100,0,88,33,5,39
56,61,35,100,16,100,81,51,97,8,92,49,0,60
74,28,41,94,0,100,79,56,100,0,60,12,29,84
77,39,57,85,0,98,100,33,100,0,81,19,22,56
71,51,52,77,0,82,100,18,100,0,94,40,6,32
32,82,14,100,37,100,59,71,91,14,98,26,0,99
77,41,37,85,5,100,78,43,100,0,75,16,27,71
72,55,40,91,9,100,86,37,100,11,88,32,17,67
45,66,20,100,28,92,57,76,100,0,100,27,6,90
22,90,12,100,43,100,55,78,73,21,97,61,0,94
53,65,29,100,24,100,71,62,94,0,96,27,4,83
27,90,9,100,42,98,55,69,85,10,98,16,0,100
76,50,52,74,0,100,99,21,100,0,74,16,25,51
79,45,58,75,0,74,100,16,100,0,80,24,16,28
37,69,11,100,27,85,51,71,87,0,100,31,0,85
71,19,52,93,0,100,93,54,100,0,58,15,33,85
41,68,24,100,20,100,70,67,84,4,90,39,0,80
54,58,28,100,17,100,69,63,96,0,88,26,4,86
11,79,8,100,40,85,42,98,64,30,100,77,0,95
61,38,43,100,0,100,83,59,95,1,70,40,0,65
51,65,46,100,9,95,100,38,94,2,97,40,0,44
26,86,13,100,40,100,59,65,86,27,97,42,0,93
87,35,69,61,0,65,100,18,100,0,80,22,32,19
66,47,36,100,5,100,79,56,100,0,85,30,9,60
63,47,38,100,0,100,84,45,100,1,93,20,9,70
35,70,23,100,29,99,62,85,82,1,100,31,0,93
61,35,43,100,0,100,83,61,93,0,67,4,17,83
41,65,12,100,20,93,54,77,85,0,100,30,0,99
63,52,31,100,14,100,71,64,97,0,88,20,14,84
23,79,18,100,35,92,57,72,72,18,100,52,0,85
72,49,46,83,0,100,92,30,100,15,89,43,22,66
11,88,0,99,52,60,23,100,58,18,100,65,0,96
0,93,0,89,62,53,18,100,39,28,100,91,0,89
0,100,0,91,68,54,15,100,41,39,88,84,3,94
33,65,23,100,23,100,60,88,77,11,90,41,0,96
50,61,30,100,15,100,77,59,95,8,82,50,0,64
63,59,33,96,13,90,77,48,100,15,100,38,18,72
77,34,60,72,0,94,100,24,100,0,80,11,31,51
29,78,21,100,35,100,65,63,83,23,96,45,0,91
70,38,41,85,0,100,83,39,100,0,82,18,23,74
64,51,29,91,7,100,77,50,100,0,92,19,17,87
25,73,9,100,34,85,44,97,71,17,82,47,0,100
27,85,9,100,38,87,53,60,82,17,100,34,0,89
0,100,0,83,73,56,15,100,34,57,70,80,15,88
43,63,10,100,17,90,52,74,86,0,100,25,2,97
48,63,31,100,11,100,82,51,92,6,96,41,0,62
67,43,45,100,0,100,92,54,100,2,93,0,21,68
14,89,12,96,44,95,49,100,62,18,100,63,0,93
42,89,11,100,33,100,65,60,92,2,93,37,0,91
86,43,57,74,0,92,100,17,100,8,85,29,33,46
37,65,18,100,21,97,58,83,79,7,100,35,0,100
24,86,11,100,41,97,53,85,75,16,100,43,0,97
63,47,44,100,0,100,88,48,100,6,88,36,9,73
50,60,29,100,17,100,72,58,95,11,92,54,0,72
48,47,36,100,0,100,83,58,86,0,57,35,1,86
78,4,57,92,0,100,96,51,100,3,46,0,43,78
24,68,10,100,31,80,43,98,73,8,100,35,0,94
66,47,29,91,7,100,76,52,100,0,88,23,20,78
45,73,21,100,30,100,65,64,97,7,89,26,0,88
72,48,34,87,9,100,76,45,100,1,89,16,23,83
35,77,15,100,30,99,58,76,81,7,92,36,0,100
34,70,18,100,29,94,60,69,82,20,100,52,0,86
2,92,0,95,59,61,23,100,47,27,100,81,0,97
14,78,0,99,41,67,30,100,66,8,100,44,0,78
69,34,42,97,0,100,84,57,100,0,76,10,26,87
66,55,45,91,4,100,96,34,100,0,99,33,1,51
95,25,68,69,0,88,100,24,100,19,70,26,57,48
69,33,52,85,0,100,97,44,100,0,77,26,28,84
8,87,0,100,53,62,25,100,61,28,80,81,0,100
63,58,27,94,17,100,68,60,100,0,96,13,16,89
42,75,23,100,32,100,66,60,93,0,90,38,0,94
0,100,0,68,86,36,3,100,20,59,61,83,17,74
24,72,14,100,34,86,51,73,81,16,100,57,0,82
70,30,48,96,0,100,85,53,100,0,67,14,26,87
72,59,42,82,11,100,90,28,100,1,86,17,18,56
64,60,35,89,14,100,81,33,100,5,83,29,8,83
45,59,30,100,17,100,71,64,87,7,84,38,0,88
100,14,70,65,0,95,100,27,94,34,56,20,70,64
37,89,10,100,41,100,60,64,94,13,96,61,0,97
67,32,48,100,0,100,90,59,97,0,70,17,24,71
68,48,46,89,0,92,94,40,100,0,100,11,17,50
46,63,15,100,16,94,59,71,88,0,84,12,8,100
0,100,0,85,75,55,14,100,34,47,80,82,5,97
8,82,0,100,48,66,30,95,64,27,91,85,0,100
31,80,21,100,37,99,62,69,86,1,93,14,0,100
57,46,33,100,2,100,79,59,95,0,80,35,6,66
80,17,52,86,0,100,92,49,100,11,62,0,45,83
68,51,36,91,8,100,81,44,100,0,97,4,18,68
67,38,41,92,0,100,95,52,100,0,87,21,26,65
49,68,23,100,23,100,68,74,86,0,96,24,11,72
48,60,29,100,9,100,78,55,91,2,78,42,0,71
62,56,22,97,15,98,69,62,100,0,100,16,21,82
86,43,61,68,0,91,100,14,100,8,63,24,36,42
65,56,38,92,6,99,90,43,100,0,100,28,15,63
53,62,19,100,21,96,60,75,94,0,100,13,12,97
44,70,23,100,27,100,64,65,98,5,100,28,0,89
62,60,25,96,19,100,68,62,100,0,98,22,17,86
52,63,23,100,19,100,68,66,96,0,95,29,4,87
27,69,13,100,31,86,48,86,77,14,100,47,0,98
31,72,17,100,31,95,55,85,79,13,92,54,0,100
22,80,0,100,37,75,31,100,67,15,100,49,0,92
69,43,34,92,5,99,73,53,100,2,78,15,20,100
24,82,9,100,36,88,46,85,70,12,100,51,0,88
42,69,24,100,30,93,63,60,92,4,100,35,5,78
31,74,8,100,28,88,45,89,74,8,100,42,0,95
68,42,31,96,6,100,69,64,100,0,82,0,17,93
57,62,27,98,20,100,70,61,100,0,95,27,9,85
0,100,0,77,78,45,4,100,30,59,79,99,18,88
35,60,23,100,21,100,60,88,77,17,71,27,0,91
76,40,46,87,0,100,89,36,100,9,77,33,26,69
46,56,28,100,18,100,66,78,87,0,90,30,2,100
53,46,29,100,5,100,71,67,89,0,79,23,6,83
65,38,40,100,0,100,79,60,93,0,70,26,14,74
67,58,42,91,8,100,94,39,100,0,81,7,14,55
27,74,25,100,32,99,65,74,76,19,100,58,0,85
60,61,43,96,10,96,93,38,100,7,100,45,0,48
49,74,22,100,26,98,69,61,93,0,100,41,9,91
75,33,59,96,0,100,99,40,100,2,74,17,25,71
52,48,31,100,5,100,74,60,92,0,82,33,2,83
77,35,45,77,0,100,88,37,100,8,80,21,35,76
42,62,30,100,18,100,73,69,83,9,88,27,0,81
33,71,8,100,24,89,45,83,73,14,100,49,0,95
12,73,6,100,35,77,39,93,68,21,100,44,0,90
55,58,28,100,11,97,75,56,97,0,100,26,5,68
15,91,0,94,54,64,25,100,59,17,97,63,0,100
50,62,27,100,18,95,69,54,96,0,100,29,1,80
24,72,8,100,32,81,40,92,69,15,100,52,0,89
75,46,58,65,0,85,92,19,100,10,100,19,29,40
60,52,30,100,14,100,70,63,96,0,89,23,11,92
63,54,32,91,8,100,79,48,100,0,84,29,15,81
76,54,45,87,7,100,93,34,100,6,81,29,22,64
54,67,25,98,24,100,69,59,100,0,93,18,8,86
27,69,18,100,30,91,54,84,72,18,100,54,0,93
90,11,65,80,0,100,99,36,100,17,50,25,58,75
35,66,18,100,26,93,56,83,81,5,100,29,0,96
74,47,54,79,0,76,100,29,100,0,80,33,13,26
66,45,35,88,0,100,82,44,100,0,86,24,17,78
0,100,0,85,69,51,15,100,32,30,92,86,1,89
66,50,35,96,7,100,78,49,100,0,92,17,11,69
57,49,30,100,9,100,70,60,98,3,78,43,0,69
23,73,6,100,34,77,40,89,74,7,100,40,0,95
49,52,23,100,10,100,65,79,87,0,83,31,6,73
28,70,10,96,27,84,44,100,68,8,100,36,0,86
2,99,0,82,68,48,12,100,33,32,100,83,0,86
70,42,48,92,0,100,91,42,100,6,81,34,22,73
38,58,17,100,16,93,56,80,80,5,96,30,0,100
19,90,6,100,44,91,44,91,67,24,90,65,0,100
34,71,21,100,29,97,62,75,79,15,100,56,0,83
64,53,35,100,11,100,78,50,100,0,84,37,7,69
72,35,45,96,0,100,90,54,100,0,71,22,28,75
90,30,77,65,0,79,100,25,100,27,76,42,55,40
62,61,25,96,20,86,66,49,100,20,100,42,20,67
56,37,20,100,2,93,58,79,90,0,72,17,18,100
29,73,16,100,31,91,54,79,78,8,100,48,0,79
73,45,49,85,0,100,93,37,100,5,88,13,26,70
24,68,17,100,32,89,52,96,77,14,96,55,0,100
45,60,26,100,19,95,65,65,89,0,100,11,1,82
2,97,0,89,63,62,23,100,45,29,89,75,0,100
27,85,10,100,40,96,55,74,88,13,100,32,0,99
23,89,6,100,39,92,44,90,69,15,100,55,0,91
67,42,50,99,0,100,92,43,100,9,86,23,16,70
30,74,6,100,31,85,42,89,75,11,99,47,0,100
34,77,19,100,30,100,62,74,79,5,99,45,0,100
71,54,41,91,5,100,89,43,100,12,98,32,24,77
69,41,44,85,0,100,88,40,100,0,85,6,24,71
27,69,17,100,30,89,53,80,79,11,100,44,0,91
33,67,26,100,25,100,63,88,74,2,81,30,0,89
41,73,17,100,28,98,61,74,89,0,100,36,1,94
53,61,25,100,20,98,66,67,93,0,100,19,10,87
40,56,32,100,17,100,70,74,79,14,87,54,0,73
85,43,46,74,0,100,90,16,100,1,84,19,26,58
26,75,8,100,34,85,44,92,74,12,85,47,0,100
82,41,46,77,0,100,92,30,100,0,90,11,31,58
82,44,48,86,0,100,92,34,100,24,86,42,36,63
71,30,49,96,0,100,95,52,100,0,75,16,27,65
47,68,10,100,23,91,54,73,90,0,100,29,9,97
60,64,34,100,21,100,76,48,100,3,88,17,6,78
66,52,32,90,11,100,74,48,100,0,94,13,16,78
46,50,34,100,7,100,76,59,82,7,72,41,0,76
81,45,43,88,1,100,87,29,100,4,75,11,21,67
12,79,15,100,39,93,51,93,66,27,100,56,0,93
48,61,27,100,23,97,66,62,97,0,100,19,3,81
29,100,15,37,75,2,0,69,15,27,89,0,42,6
34,100,1,16,65,0,11,58,0,43,66,24,59,1
70,99,48,5,100,0,18,46,32,19,73,0,72,0
57,100,30,0,80,2,5,50,17,53,93,9,89,0
60,100,12,0,78,6,4,50,25,45,72,29,78,0
